game_id,inning,team,true_outcome,anything_else,true_outcome_result,var,value
LAN201707290,5,0,6.0,3,3.0,visteam,SFN
LAN201707290,6,0,0.0,3,-3.0,visteam,SFN
LAN201707290,7,0,2.0,2,0.0,visteam,SFN
LAN201707290,8,0,2.0,3,-1.0,visteam,SFN
LAN201707290,9,0,4.0,3,1.0,visteam,SFN
LAN201707290,1,1,4.0,4,0.0,hometeam,LAN
LAN201707290,2,1,0.0,4,-4.0,hometeam,LAN
LAN201707290,3,1,0.0,5,-5.0,hometeam,LAN
LAN201707290,4,1,4.0,2,2.0,hometeam,LAN
LAN201707290,5,1,2.0,2,0.0,hometeam,LAN
LAN201707290,6,1,0.0,3,-3.0,hometeam,LAN
LAN201707290,7,1,0.0,4,-4.0,hometeam,LAN
LAN201707290,8,1,6.0,1,5.0,hometeam,LAN
LAN201707300,1,0,4.0,1,3.0,visteam,SFN
LAN201707300,2,0,6.0,1,5.0,visteam,SFN
LAN201707300,3,0,0.0,3,-3.0,visteam,SFN
LAN201707300,4,0,2.0,2,0.0,visteam,SFN
LAN201707300,5,0,2.0,2,0.0,visteam,SFN
LAN201707300,6,0,2.0,2,0.0,visteam,SFN
LAN201707300,7,0,0.0,4,-4.0,visteam,SFN
LAN201707300,8,0,4.0,2,2.0,visteam,SFN
LAN201707300,9,0,2.0,2,0.0,visteam,SFN
LAN201707300,10,0,2.0,4,-2.0,visteam,SFN
LAN201707300,11,0,0.0,6,-6.0,visteam,SFN
LAN201707300,1,1,2.0,3,-1.0,hometeam,LAN
LAN201707300,2,1,4.0,1,3.0,hometeam,LAN
LAN201707300,3,1,2.0,2,0.0,hometeam,LAN
LAN201707300,4,1,2.0,4,-2.0,hometeam,LAN
LAN201707300,5,1,2.0,2,0.0,hometeam,LAN
LAN201707300,6,1,0.0,5,-5.0,hometeam,LAN
LAN201707300,7,1,4.0,2,2.0,hometeam,LAN
LAN201707300,8,1,6.0,3,3.0,hometeam,LAN
LAN201707300,9,1,4.0,6,-2.0,hometeam,LAN
LAN201707300,10,1,2.0,4,-2.0,hometeam,LAN
LAN201707300,11,1,2.0,3,-1.0,hometeam,LAN
LAN201708110,1,0,4.0,1,3.0,visteam,SDN
LAN201708110,2,0,8.0,1,7.0,visteam,SDN
LAN201708110,3,0,6.0,4,2.0,visteam,SDN
LAN201708110,4,0,4.0,1,3.0,visteam,SDN
LAN201708110,5,0,2.0,3,-1.0,visteam,SDN
LAN201708110,6,0,2.0,2,0.0,visteam,SDN
LAN201708110,7,0,6.0,1,5.0,visteam,SDN
LAN201708110,8,0,2.0,3,-1.0,visteam,SDN
LAN201708110,9,0,2.0,2,0.0,visteam,SDN
LAN201708110,1,1,0.0,4,-4.0,hometeam,LAN
LAN201708110,2,1,6.0,2,4.0,hometeam,LAN
LAN201708110,3,1,4.0,5,-1.0,hometeam,LAN
LAN201708110,4,1,6.0,2,4.0,hometeam,LAN
LAN201708110,5,1,6.0,4,2.0,hometeam,LAN
LAN201708110,6,1,2.0,2,0.0,hometeam,LAN
LAN201708110,7,1,2.0,2,0.0,hometeam,LAN
LAN201708110,8,1,6.0,2,4.0,hometeam,LAN
LAN201708110,9,1,4.0,1,3.0,hometeam,LAN
LAN201708120,1,0,4.0,2,2.0,visteam,SDN
LAN201708120,2,0,4.0,3,1.0,visteam,SDN
LAN201708120,3,0,2.0,4,-2.0,visteam,SDN
LAN201708120,4,0,2.0,6,-4.0,visteam,SDN
LAN201708120,5,0,4.0,2,2.0,visteam,SDN
LAN201708120,6,0,2.0,2,0.0,visteam,SDN
LAN201708120,7,0,4.0,2,2.0,visteam,SDN
LAN201708120,8,0,2.0,3,-1.0,visteam,SDN
LAN201708120,9,0,4.0,3,1.0,visteam,SDN
LAN201708120,1,1,2.0,5,-3.0,hometeam,LAN
LAN201708120,2,1,2.0,2,0.0,hometeam,LAN
LAN201708120,3,1,2.0,5,-3.0,hometeam,LAN
LAN201708120,4,1,2.0,2,0.0,hometeam,LAN
LAN201708120,5,1,6.0,3,3.0,hometeam,LAN
LAN201708120,6,1,6.0,4,2.0,hometeam,LAN
LAN201708120,7,1,2.0,3,-1.0,hometeam,LAN
LAN201708120,8,1,6.0,1,5.0,hometeam,LAN
LAN201708130,1,0,4.0,4,0.0,visteam,SDN
LAN201708130,2,0,4.0,1,3.0,visteam,SDN
LAN201708130,3,0,2.0,2,0.0,visteam,SDN
LAN201708130,4,0,2.0,2,0.0,visteam,SDN
LAN201708130,5,0,6.0,0,6.0,visteam,SDN
LAN201708130,6,0,4.0,4,0.0,visteam,SDN
LAN201708130,7,0,4.0,1,3.0,visteam,SDN
LAN201708130,8,0,2.0,3,-1.0,visteam,SDN
LAN201708130,9,0,2.0,2,0.0,visteam,SDN
LAN201708130,1,1,2.0,2,0.0,hometeam,LAN
LAN201708130,2,1,0.0,3,-3.0,hometeam,LAN
LAN201708130,3,1,0.0,3,-3.0,hometeam,LAN
LAN201708130,4,1,6.0,6,0.0,hometeam,LAN
LAN201708130,5,1,0.0,3,-3.0,hometeam,LAN
LAN201708130,6,1,2.0,3,-1.0,hometeam,LAN
LAN201708130,7,1,2.0,2,0.0,hometeam,LAN
LAN201708130,8,1,2.0,3,-1.0,hometeam,LAN
LAN201708150,1,0,4.0,4,0.0,visteam,CHA
LAN201708150,2,0,2.0,3,-1.0,visteam,CHA
LAN201708150,3,0,0.0,3,-3.0,visteam,CHA
LAN201708150,4,0,4.0,3,1.0,visteam,CHA
LAN201708150,5,0,0.0,3,-3.0,visteam,CHA
LAN201708150,6,0,2.0,2,0.0,visteam,CHA
LAN201708150,7,0,2.0,3,-1.0,visteam,CHA
LAN201708150,8,0,0.0,3,-3.0,visteam,CHA
LAN201708150,9,0,4.0,3,1.0,visteam,CHA
LAN201708150,1,1,4.0,3,1.0,hometeam,LAN
LAN201708150,2,1,2.0,3,-1.0,hometeam,LAN
LAN201708150,3,1,2.0,4,-2.0,hometeam,LAN
LAN201708150,4,1,0.0,3,-3.0,hometeam,LAN
LAN201708150,5,1,4.0,1,3.0,hometeam,LAN
LAN201708150,6,1,2.0,4,-2.0,hometeam,LAN
LAN201708150,7,1,6.0,1,5.0,hometeam,LAN
LAN201708150,8,1,8.0,7,1.0,hometeam,LAN
LAN201708160,1,0,2.0,3,-1.0,visteam,CHA
LAN201708160,2,0,0.0,4,-4.0,visteam,CHA
LAN201708160,3,0,0.0,3,-3.0,visteam,CHA
LAN201708160,4,0,2.0,3,-1.0,visteam,CHA
LAN201708160,5,0,2.0,4,-2.0,visteam,CHA
LAN201708160,6,0,8.0,3,5.0,visteam,CHA
LAN201708160,7,0,0.0,5,-5.0,visteam,CHA
LAN201708160,8,0,4.0,2,2.0,visteam,CHA
LAN201708160,9,0,2.0,2,0.0,visteam,CHA
LAN201708160,1,1,0.0,4,-4.0,hometeam,LAN
LAN201708160,2,1,2.0,4,-2.0,hometeam,LAN
LAN201708160,3,1,4.0,3,1.0,hometeam,LAN
LAN201708160,4,1,6.0,2,4.0,hometeam,LAN
LAN201708160,5,1,2.0,2,0.0,hometeam,LAN
LAN201708160,6,1,2.0,4,-2.0,hometeam,LAN
LAN201708160,7,1,2.0,2,0.0,hometeam,LAN
LAN201708160,8,1,2.0,2,0.0,hometeam,LAN
LAN201708160,9,1,0.0,5,-5.0,hometeam,LAN
LAN201708250,1,0,4.0,1,3.0,visteam,MIL
LAN201708250,2,0,4.0,2,2.0,visteam,MIL
LAN201708250,3,0,2.0,2,0.0,visteam,MIL
LAN201708250,4,0,4.0,3,1.0,visteam,MIL
LAN201708250,5,0,2.0,2,0.0,visteam,MIL
LAN201708250,6,0,4.0,1,3.0,visteam,MIL
LAN201708250,7,0,2.0,2,0.0,visteam,MIL
LAN201708250,8,0,6.0,0,6.0,visteam,MIL
LAN201708250,9,0,2.0,2,0.0,visteam,MIL
LAN201708250,1,1,0.0,4,-4.0,hometeam,LAN
LAN201708250,2,1,4.0,3,1.0,hometeam,LAN
LAN201708250,3,1,6.0,2,4.0,hometeam,LAN
LAN201708250,4,1,6.0,1,5.0,hometeam,LAN
LAN201708250,5,1,2.0,5,-3.0,hometeam,LAN
LAN201708250,6,1,8.0,4,4.0,hometeam,LAN
LAN201708250,7,1,2.0,2,0.0,hometeam,LAN
LAN201708250,8,1,4.0,1,3.0,hometeam,LAN
LAN201708260,1,0,2.0,4,-2.0,visteam,MIL
LAN201708260,2,0,4.0,1,3.0,visteam,MIL
LAN201708260,3,0,6.0,1,5.0,visteam,MIL
LAN201708260,4,0,4.0,3,1.0,visteam,MIL
LAN201708260,5,0,6.0,2,4.0,visteam,MIL
LAN201708260,6,0,0.0,3,-3.0,visteam,MIL
LAN201708260,7,0,4.0,1,3.0,visteam,MIL
LAN201708260,8,0,4.0,4,0.0,visteam,MIL
LAN201708260,9,0,4.0,1,3.0,visteam,MIL
LAN201708260,1,1,2.0,2,0.0,hometeam,LAN
LAN201708260,2,1,2.0,3,-1.0,hometeam,LAN
LAN201708260,3,1,4.0,1,3.0,hometeam,LAN
LAN201708260,4,1,2.0,2,0.0,hometeam,LAN
LAN201708260,5,1,4.0,3,1.0,hometeam,LAN
LAN201708260,6,1,0.0,3,-3.0,hometeam,LAN
LAN201708260,7,1,0.0,3,-3.0,hometeam,LAN
LAN201708260,8,1,6.0,1,5.0,hometeam,LAN
LAN201708260,9,1,4.0,3,1.0,hometeam,LAN
LAN201708270,1,0,4.0,3,1.0,visteam,MIL
LAN201708270,2,0,6.0,1,5.0,visteam,MIL
LAN201708270,3,0,4.0,4,0.0,visteam,MIL
LAN201708270,4,0,4.0,1,3.0,visteam,MIL
LAN201708270,5,0,4.0,2,2.0,visteam,MIL
LAN201708270,6,0,2.0,2,0.0,visteam,MIL
LAN201708270,7,0,4.0,2,2.0,visteam,MIL
LAN201708270,8,0,2.0,3,-1.0,visteam,MIL
LAN201708270,9,0,8.0,1,7.0,visteam,MIL
LAN201708270,1,1,0.0,3,-3.0,hometeam,LAN
LAN201708270,2,1,4.0,1,3.0,hometeam,LAN
LAN201708270,3,1,6.0,0,6.0,hometeam,LAN
LAN201708270,4,1,6.0,1,5.0,hometeam,LAN
LAN201708270,5,1,0.0,3,-3.0,hometeam,LAN
LAN201708270,6,1,2.0,6,-4.0,hometeam,LAN
LAN201708270,7,1,0.0,4,-4.0,hometeam,LAN
LAN201708270,8,1,4.0,2,2.0,hometeam,LAN
LAN201708270,9,1,8.0,1,7.0,hometeam,LAN
LAN201709040,1,0,4.0,1,3.0,visteam,ARI
LAN201709040,2,0,8.0,0,8.0,visteam,ARI
LAN201709040,3,0,4.0,1,3.0,visteam,ARI
LAN201709040,4,0,2.0,4,-2.0,visteam,ARI
LAN201709040,5,0,4.0,1,3.0,visteam,ARI
LAN201709040,6,0,0.0,3,-3.0,visteam,ARI
LAN201709040,7,0,4.0,6,-2.0,visteam,ARI
LAN201709040,8,0,6.0,3,3.0,visteam,ARI
LAN201709040,9,0,6.0,4,2.0,visteam,ARI
LAN201709040,1,1,4.0,1,3.0,hometeam,LAN
LAN201709040,2,1,4.0,1,3.0,hometeam,LAN
LAN201709040,3,1,2.0,2,0.0,hometeam,LAN
LAN201709040,4,1,4.0,1,3.0,hometeam,LAN
LAN201709040,5,1,6.0,0,6.0,hometeam,LAN
LAN201709040,6,1,6.0,1,5.0,hometeam,LAN
LAN201709040,7,1,2.0,3,-1.0,hometeam,LAN
LAN201709040,8,1,2.0,4,-2.0,hometeam,LAN
LAN201709040,9,1,4.0,1,3.0,hometeam,LAN
LAN201709050,1,0,6.0,1,5.0,visteam,ARI
LAN201709050,2,0,4.0,2,2.0,visteam,ARI
LAN201709050,3,0,6.0,0,6.0,visteam,ARI
LAN201709050,4,0,6.0,4,2.0,visteam,ARI
LAN201709050,5,0,0.0,4,-4.0,visteam,ARI
LAN201709050,6,0,2.0,2,0.0,visteam,ARI
LAN201709050,7,0,2.0,2,0.0,visteam,ARI
LAN201709050,8,0,4.0,2,2.0,visteam,ARI
LAN201709050,9,0,6.0,3,3.0,visteam,ARI
LAN201709050,10,0,4.0,4,0.0,visteam,ARI
LAN201709050,1,1,0.0,3,-3.0,hometeam,LAN
LAN201709050,2,1,2.0,2,0.0,hometeam,LAN
LAN201709050,3,1,6.0,2,4.0,hometeam,LAN
LAN201709050,4,1,2.0,2,0.0,hometeam,LAN
LAN201709050,5,1,4.0,3,1.0,hometeam,LAN
LAN201709050,6,1,0.0,3,-3.0,hometeam,LAN
LAN201709050,7,1,2.0,3,-1.0,hometeam,LAN
LAN201709050,8,1,4.0,1,3.0,hometeam,LAN
LAN201709050,9,1,0.0,3,-3.0,hometeam,LAN
LAN201709050,10,1,0.0,5,-5.0,hometeam,LAN
LAN201709060,1,0,4.0,4,0.0,visteam,ARI
LAN201709060,2,0,4.0,4,0.0,visteam,ARI
LAN201709060,3,0,4.0,1,3.0,visteam,ARI
LAN201709060,4,0,8.0,1,7.0,visteam,ARI
LAN201709060,5,0,0.0,3,-3.0,visteam,ARI
LAN201709060,6,0,2.0,3,-1.0,visteam,ARI
LAN201709060,7,0,6.0,5,1.0,visteam,ARI
LAN201709060,8,0,0.0,3,-3.0,visteam,ARI
LAN201709060,9,0,4.0,3,1.0,visteam,ARI
LAN201709060,1,1,2.0,4,-2.0,hometeam,LAN
LAN201709060,2,1,2.0,3,-1.0,hometeam,LAN
LAN201709060,3,1,2.0,4,-2.0,hometeam,LAN
LAN201709060,4,1,2.0,3,-1.0,hometeam,LAN
LAN201709060,5,1,2.0,2,0.0,hometeam,LAN
LAN201709060,6,1,4.0,1,3.0,hometeam,LAN
LAN201709060,7,1,2.0,2,0.0,hometeam,LAN
LAN201709060,8,1,2.0,3,-1.0,hometeam,LAN
LAN201709060,9,1,4.0,1,3.0,hometeam,LAN
LAN201709070,1,0,8.0,4,4.0,visteam,COL
LAN201709070,2,0,8.0,2,6.0,visteam,COL
LAN201709070,3,0,4.0,3,1.0,visteam,COL
LAN201709070,4,0,4.0,2,2.0,visteam,COL
LAN201709070,5,0,2.0,7,-5.0,visteam,COL
LAN201709070,6,0,0.0,4,-4.0,visteam,COL
LAN201709070,7,0,12.0,3,9.0,visteam,COL
LAN201709070,8,0,0.0,3,-3.0,visteam,COL
LAN201709070,9,0,4.0,1,3.0,visteam,COL
LAN201709070,1,1,4.0,2,2.0,hometeam,LAN
LAN201709070,2,1,0.0,3,-3.0,hometeam,LAN
LAN201709070,3,1,0.0,4,-4.0,hometeam,LAN
LAN201709070,4,1,2.0,5,-3.0,hometeam,LAN
LAN201709070,5,1,2.0,3,-1.0,hometeam,LAN
LAN201709070,6,1,2.0,2,0.0,hometeam,LAN
LAN201709070,7,1,2.0,3,-1.0,hometeam,LAN
LAN201709070,8,1,2.0,3,-1.0,hometeam,LAN
LAN201709070,9,1,6.0,1,5.0,hometeam,LAN
LAN201709080,1,0,4.0,2,2.0,visteam,COL
LAN201709080,2,0,4.0,1,3.0,visteam,COL
LAN201709080,3,0,4.0,1,3.0,visteam,COL
LAN201709080,4,0,4.0,2,2.0,visteam,COL
LAN201709080,5,0,8.0,6,2.0,visteam,COL
LAN201709080,6,0,6.0,1,5.0,visteam,COL
LAN201709080,7,0,4.0,1,3.0,visteam,COL
LAN201709080,8,0,0.0,4,-4.0,visteam,COL
LAN201709080,9,0,4.0,1,3.0,visteam,COL
LAN201709080,1,1,10.0,6,4.0,hometeam,LAN
LAN201709080,2,1,0.0,4,-4.0,hometeam,LAN
LAN201709080,3,1,0.0,4,-4.0,hometeam,LAN
LAN201709080,4,1,4.0,3,1.0,hometeam,LAN
LAN201709080,5,1,2.0,3,-1.0,hometeam,LAN
LAN201709080,6,1,4.0,2,2.0,hometeam,LAN
LAN201709080,7,1,4.0,2,2.0,hometeam,LAN
LAN201709080,8,1,4.0,2,2.0,hometeam,LAN
LAN201709080,9,1,2.0,2,0.0,hometeam,LAN
LAN201709090,1,0,2.0,3,-1.0,visteam,COL
LAN201709090,2,0,8.0,5,3.0,visteam,COL
LAN201709090,3,0,2.0,5,-3.0,visteam,COL
LAN201709090,4,0,0.0,3,-3.0,visteam,COL
LAN201709090,5,0,2.0,5,-3.0,visteam,COL
LAN201709090,6,0,2.0,3,-1.0,visteam,COL
LAN201709090,7,0,4.0,1,3.0,visteam,COL
LAN201709090,8,0,2.0,3,-1.0,visteam,COL
LAN201709090,9,0,4.0,4,0.0,visteam,COL
LAN201709090,1,1,2.0,2,0.0,hometeam,LAN
LAN201709090,2,1,0.0,3,-3.0,hometeam,LAN
LAN201709090,3,1,2.0,2,0.0,hometeam,LAN
LAN201709090,4,1,2.0,7,-5.0,hometeam,LAN
LAN201709090,5,1,8.0,2,6.0,hometeam,LAN
LAN201709090,6,1,6.0,1,5.0,hometeam,LAN
LAN201709090,7,1,0.0,3,-3.0,hometeam,LAN
LAN201709090,8,1,2.0,3,-1.0,hometeam,LAN
LAN201709090,9,1,6.0,1,5.0,hometeam,LAN
LAN201709100,1,0,8.0,3,5.0,visteam,COL
LAN201709100,2,0,2.0,3,-1.0,visteam,COL
LAN201709100,3,0,2.0,3,-1.0,visteam,COL
LAN201709100,4,0,2.0,2,0.0,visteam,COL
LAN201709100,5,0,4.0,1,3.0,visteam,COL
LAN201709100,6,0,2.0,3,-1.0,visteam,COL
LAN201709100,7,0,0.0,3,-3.0,visteam,COL
LAN201709100,8,0,14.0,3,11.0,visteam,COL
LAN201709100,9,0,4.0,3,1.0,visteam,COL
LAN201709100,1,1,2.0,4,-2.0,hometeam,LAN
LAN201709100,2,1,2.0,4,-2.0,hometeam,LAN
LAN201709100,3,1,6.0,2,4.0,hometeam,LAN
LAN201709100,4,1,4.0,2,2.0,hometeam,LAN
LAN201709100,5,1,0.0,3,-3.0,hometeam,LAN
LAN201709100,6,1,2.0,2,0.0,hometeam,LAN
LAN201709100,7,1,2.0,2,0.0,hometeam,LAN
LAN201709100,8,1,6.0,0,6.0,hometeam,LAN
LAN201709100,9,1,8.0,2,6.0,hometeam,LAN
LAN201709220,1,0,2.0,6,-4.0,visteam,SFN
LAN201709220,2,0,6.0,0,6.0,visteam,SFN
LAN201709220,3,0,4.0,2,2.0,visteam,SFN
LAN201709220,4,0,2.0,3,-1.0,visteam,SFN
LAN201709220,5,0,4.0,2,2.0,visteam,SFN
LAN201709220,6,0,4.0,1,3.0,visteam,SFN
LAN201709220,7,0,4.0,3,1.0,visteam,SFN
LAN201709220,8,0,0.0,4,-4.0,visteam,SFN
LAN201709220,9,0,8.0,0,8.0,visteam,SFN
LAN201709220,1,1,4.0,1,3.0,hometeam,LAN
LAN201709220,2,1,4.0,1,3.0,hometeam,LAN
LAN201709220,3,1,6.0,6,0.0,hometeam,LAN
LAN201709220,4,1,0.0,4,-4.0,hometeam,LAN
LAN201709220,5,1,10.0,2,8.0,hometeam,LAN
LAN201709220,6,1,4.0,1,3.0,hometeam,LAN
LAN201709220,7,1,0.0,3,-3.0,hometeam,LAN
LAN201709220,8,1,0.0,3,-3.0,hometeam,LAN
LAN201709230,1,0,0.0,5,-5.0,visteam,SFN
LAN201709230,2,0,2.0,4,-2.0,visteam,SFN
LAN201709230,3,0,2.0,3,-1.0,visteam,SFN
LAN201709230,4,0,2.0,2,0.0,visteam,SFN
LAN201709230,5,0,0.0,7,-7.0,visteam,SFN
LAN201709230,6,0,2.0,2,0.0,visteam,SFN
LAN201709230,7,0,0.0,4,-4.0,visteam,SFN
LAN201709230,8,0,4.0,3,1.0,visteam,SFN
LAN201709230,9,0,2.0,3,-1.0,visteam,SFN
LAN201709230,1,1,4.0,1,3.0,hometeam,LAN
LAN201709230,2,1,2.0,2,0.0,hometeam,LAN
LAN201709230,3,1,0.0,4,-4.0,hometeam,LAN
LAN201709230,4,1,2.0,2,0.0,hometeam,LAN
LAN201709230,5,1,0.0,3,-3.0,hometeam,LAN
LAN201709230,6,1,4.0,1,3.0,hometeam,LAN
LAN201709230,7,1,0.0,4,-4.0,hometeam,LAN
LAN201709230,8,1,2.0,4,-2.0,hometeam,LAN
LAN201709230,9,1,0.0,4,-4.0,hometeam,LAN
LAN201709240,1,0,2.0,2,0.0,visteam,SFN
LAN201709240,2,0,2.0,2,0.0,visteam,SFN
LAN201709240,3,0,2.0,3,-1.0,visteam,SFN
LAN201709240,4,0,2.0,4,-2.0,visteam,SFN
LAN201709240,5,0,0.0,3,-3.0,visteam,SFN
LAN201709240,6,0,0.0,3,-3.0,visteam,SFN
LAN201709240,7,0,0.0,3,-3.0,visteam,SFN
LAN201709240,8,0,6.0,1,5.0,visteam,SFN
LAN201709240,9,0,4.0,1,3.0,visteam,SFN
LAN201709240,1,1,2.0,2,0.0,hometeam,LAN
LAN201709240,2,1,2.0,6,-4.0,hometeam,LAN
LAN201709240,3,1,2.0,3,-1.0,hometeam,LAN
LAN201709240,4,1,6.0,4,2.0,hometeam,LAN
LAN201709240,5,1,0.0,3,-3.0,hometeam,LAN
LAN201709240,6,1,2.0,3,-1.0,hometeam,LAN
LAN201709240,7,1,0.0,4,-4.0,hometeam,LAN
LAN201709240,8,1,0.0,3,-3.0,hometeam,LAN
LAN201709250,1,0,2.0,2,0.0,visteam,SDN
LAN201709250,2,0,2.0,2,0.0,visteam,SDN
LAN201709250,3,0,0.0,3,-3.0,visteam,SDN
LAN201709250,4,0,6.0,0,6.0,visteam,SDN
LAN201709250,5,0,6.0,2,4.0,visteam,SDN
LAN201709250,6,0,2.0,3,-1.0,visteam,SDN
LAN201709250,7,0,2.0,2,0.0,visteam,SDN
LAN201709250,8,0,6.0,4,2.0,visteam,SDN
LAN201709250,9,0,6.0,2,4.0,visteam,SDN
LAN201709250,1,1,8.0,4,4.0,hometeam,LAN
LAN201709250,2,1,0.0,5,-5.0,hometeam,LAN
LAN201709250,3,1,4.0,2,2.0,hometeam,LAN
LAN201709250,4,1,0.0,3,-3.0,hometeam,LAN
LAN201709250,5,1,6.0,4,2.0,hometeam,LAN
LAN201709250,6,1,4.0,1,3.0,hometeam,LAN
LAN201709250,7,1,4.0,2,2.0,hometeam,LAN
LAN201709250,8,1,4.0,3,1.0,hometeam,LAN
LAN201709260,1,0,0.0,4,-4.0,visteam,SDN
LAN201709260,2,0,0.0,4,-4.0,visteam,SDN
LAN201709260,3,0,0.0,5,-5.0,visteam,SDN
LAN201709260,4,0,2.0,4,-2.0,visteam,SDN
LAN201709260,5,0,4.0,3,1.0,visteam,SDN
LAN201709260,6,0,2.0,4,-2.0,visteam,SDN
LAN201709260,7,0,4.0,2,2.0,visteam,SDN
LAN201709260,8,0,0.0,3,-3.0,visteam,SDN
LAN201709260,9,0,2.0,2,0.0,visteam,SDN
LAN201709260,1,1,8.0,1,7.0,hometeam,LAN
LAN201709260,2,1,6.0,2,4.0,hometeam,LAN
LAN201709260,3,1,2.0,4,-2.0,hometeam,LAN
LAN201709260,4,1,4.0,2,2.0,hometeam,LAN
LAN201709260,5,1,8.0,3,5.0,hometeam,LAN
LAN201709260,6,1,4.0,5,-1.0,hometeam,LAN
LAN201709260,7,1,8.0,3,5.0,hometeam,LAN
LAN201709260,8,1,2.0,4,-2.0,hometeam,LAN
MIA201704110,1,0,4.0,1,3.0,visteam,ATL
MIA201704110,2,0,4.0,3,1.0,visteam,ATL
MIA201704110,3,0,0.0,3,-3.0,visteam,ATL
MIA201704110,4,0,4.0,2,2.0,visteam,ATL
MIA201704110,5,0,6.0,4,2.0,visteam,ATL
MIA201704110,6,0,0.0,5,-5.0,visteam,ATL
MIA201704110,7,0,6.0,4,2.0,visteam,ATL
MIA201704110,8,0,4.0,2,2.0,visteam,ATL
MIA201704110,9,0,4.0,1,3.0,visteam,ATL
MIA201704110,1,1,4.0,6,-2.0,hometeam,MIA
MIA201704110,2,1,0.0,3,-3.0,hometeam,MIA
MIA201704110,3,1,4.0,4,0.0,hometeam,MIA
MIA201704110,4,1,2.0,2,0.0,hometeam,MIA
MIA201704110,5,1,4.0,3,1.0,hometeam,MIA
MIA201704110,6,1,4.0,2,2.0,hometeam,MIA
MIA201704110,7,1,2.0,2,0.0,hometeam,MIA
MIA201704110,8,1,2.0,2,0.0,hometeam,MIA
MIA201704120,1,0,2.0,2,0.0,visteam,ATL
MIA201704120,2,0,0.0,3,-3.0,visteam,ATL
MIA201704120,3,0,2.0,4,-2.0,visteam,ATL
MIA201704120,4,0,4.0,3,1.0,visteam,ATL
MIA201704120,5,0,0.0,4,-4.0,visteam,ATL
MIA201704120,6,0,2.0,3,-1.0,visteam,ATL
MIA201704120,7,0,2.0,2,0.0,visteam,ATL
MIA201704120,8,0,2.0,3,-1.0,visteam,ATL
MIA201704120,9,0,6.0,3,3.0,visteam,ATL
MIA201704120,1,1,4.0,3,1.0,hometeam,MIA
MIA201704120,2,1,2.0,3,-1.0,hometeam,MIA
MIA201704120,3,1,2.0,5,-3.0,hometeam,MIA
MIA201704120,4,1,2.0,3,-1.0,hometeam,MIA
MIA201704120,5,1,4.0,4,0.0,hometeam,MIA
MIA201704120,6,1,4.0,1,3.0,hometeam,MIA
MIA201704120,7,1,0.0,3,-3.0,hometeam,MIA
MIA201704120,8,1,2.0,2,0.0,hometeam,MIA
MIA201704120,9,1,2.0,2,0.0,hometeam,MIA
MIA201704130,1,0,2.0,2,0.0,visteam,NYN
MIA201704130,2,0,2.0,7,-5.0,visteam,NYN
MIA201704130,3,0,6.0,2,4.0,visteam,NYN
MIA201704130,4,0,2.0,3,-1.0,visteam,NYN
MIA201704130,5,0,4.0,2,2.0,visteam,NYN
MIA201704130,6,0,0.0,4,-4.0,visteam,NYN
MIA201704130,7,0,2.0,4,-2.0,visteam,NYN
MIA201704130,8,0,2.0,4,-2.0,visteam,NYN
MIA201704130,9,0,2.0,2,0.0,visteam,NYN
MIA201704130,10,0,2.0,4,-2.0,visteam,NYN
MIA201704130,11,0,2.0,3,-1.0,visteam,NYN
MIA201704130,12,0,0.0,3,-3.0,visteam,NYN
MIA201704130,13,0,2.0,2,0.0,visteam,NYN
MIA201704130,14,0,2.0,2,0.0,visteam,NYN
MIA201704130,15,0,2.0,2,0.0,visteam,NYN
MIA201704130,16,0,4.0,3,1.0,visteam,NYN
MIA201704130,1,1,6.0,4,2.0,hometeam,MIA
MIA201704130,2,1,4.0,1,3.0,hometeam,MIA
MIA201704130,3,1,4.0,1,3.0,hometeam,MIA
MIA201704130,4,1,2.0,2,0.0,hometeam,MIA
MIA201704130,5,1,4.0,7,-3.0,hometeam,MIA
MIA201704130,6,1,4.0,3,1.0,hometeam,MIA
MIA201704130,7,1,6.0,3,3.0,hometeam,MIA
MIA201704130,8,1,4.0,3,1.0,hometeam,MIA
MIA201704130,9,1,0.0,3,-3.0,hometeam,MIA
MIA201704130,10,1,0.0,3,-3.0,hometeam,MIA
MIA201704130,11,1,0.0,3,-3.0,hometeam,MIA
MIA201704130,12,1,4.0,2,2.0,hometeam,MIA
MIA201704130,13,1,4.0,1,3.0,hometeam,MIA
MIA201704130,14,1,4.0,2,2.0,hometeam,MIA
MIA201704130,15,1,2.0,3,-1.0,hometeam,MIA
MIA201704130,16,1,4.0,2,2.0,hometeam,MIA
MIA201704140,1,0,0.0,3,-3.0,visteam,NYN
MIA201704140,2,0,6.0,3,3.0,visteam,NYN
MIA201704140,3,0,6.0,3,3.0,visteam,NYN
MIA201704140,4,0,4.0,2,2.0,visteam,NYN
MIA201704140,5,0,4.0,3,1.0,visteam,NYN
MIA201704140,6,0,4.0,2,2.0,visteam,NYN
MIA201704140,7,0,2.0,3,-1.0,visteam,NYN
MIA201704140,8,0,2.0,4,-2.0,visteam,NYN
MIA201704140,9,0,2.0,2,0.0,visteam,NYN
MIA201704140,1,1,2.0,4,-2.0,hometeam,MIA
MIA201704140,2,1,0.0,4,-4.0,hometeam,MIA
MIA201704140,3,1,2.0,2,0.0,hometeam,MIA
