1,10,2,3,4,5,6,7,8,9,game_id,home_away
milot001,,plawk001,dudal001,walkn001,florw001,reynm003,confm001,granc001,brucj001,NYN201705210,home
chavj001,,maldm001,cronc002,espid001,martj007,simma001,maybc001,troum001,calhk001,NYN201705210,away
harvm001,,river003,dudal001,walkn001,florw001,reyej001,confm001,granc001,brucj001,NYN201705230,home
chacj001,,hedga001,myerw001,solay001,schir001,aybae001,spanc001,margm001,renfh001,NYN201705230,away
gselr001,,river003,dudal001,walkn001,florw001,reyej001,confm001,lagaj001,granc001,NYN201705240,home
cosaj001,,torrl001,myerw001,solay001,schir001,aybae001,corda001,margm001,renfh001,NYN201705240,away
montr004,,darnt001,dudal001,walkn001,florw001,reyej001,confm001,granc001,brucj001,NYN201705250,home
lamed001,,hedga001,myerw001,solay001,spanc001,darnc001,corda001,szczm001,renfh001,NYN201705250,away
gselr001,,river003,dudal001,florw001,reyej001,cabra002,confm001,granc001,brucj001,NYN201705290,home
garzm001,,pinam001,aguij001,villj001,shawt001,arcio002,thame001,broxk001,santd002,NYN201705290,away
pillt001,,darnt001,dudal001,walkn001,reyej001,cabra002,confm001,granc001,brucj001,NYN201705300,home
daviz001,,bandj001,thame001,villj001,shawt001,arcio002,pereh001,broxk001,santd002,NYN201705300,away
degrj001,,river003,dudal001,walkn001,florw001,cabra002,confm001,granc001,brucj001,NYN201705310,home
guerj003,,pinam001,aguij001,sogae001,shawt001,arcio002,thame001,broxk001,pereh001,NYN201705310,away
wheez001,,darnt001,dudal001,walkn001,florw001,reyej001,confm001,granc001,brucj001,NYN201706010,home
andec001,,bandj001,thame001,villj001,shawt001,sogae001,frann001,pereh001,santd002,NYN201706010,away
harvm001,,darnt001,dudal001,walkn001,florw001,cabra002,confm001,granc001,brucj001,NYN201706020,home
coleg001,,diaze005,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,NYN201706020,away
gselr001,,river003,dudal001,walkn001,florw001,cabra002,confm001,granc001,brucj001,NYN201706030,home
glast001,,diaze005,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,NYN201706030,away
pillt001,,darnt001,dudal001,walkn001,florw001,cabra002,confm001,granc001,brucj001,NYN201706040,home
willt002,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,jasoj001,NYN201706040,away
degrj001,,darnt001,dudal001,walkn001,reyej001,cabra002,cespy001,granc001,brucj001,NYN201706120,home
lackj001,,contw001,rizza001,baezj001,bryak001,russa002,zobrb001,jay-j001,heywj001,NYN201706120,away
wheez001,,darnt001,dudal001,walkn001,florw001,reyej001,cespy001,lagaj001,brucj001,NYN201706130,home
lestj001,,contw001,rizza001,happi001,bryak001,russa002,schwk001,almoa002,heywj001,NYN201706130,away
harvm001,,darnt001,rivet001,walkn001,florw001,reyej001,granc001,lagaj001,brucj001,NYN201706140,home
montm002,,montm001,rizza001,happi001,bryak001,baezj001,schwk001,almoa002,jay-j001,NYN201706140,away
gselr001,,river003,dudal001,rivet001,florw001,reyej001,cespy001,lagaj001,brucj001,NYN201706150,home
gonzg003,,wietm001,zimmr001,murpd006,renda001,turnt001,goodb001,taylm002,harpb003,NYN201706150,away
matzs001,,darnt001,dudal001,rivet001,florw001,reyej001,cespy001,confm001,brucj001,NYN201706160,home
schem001,,wietm001,zimmr001,murpd006,renda001,turnt001,rabur001,taylm002,harpb003,NYN201706160,away
lugos001,,river003,dudal001,rivet001,florw001,reyej001,cespy001,confm001,brucj001,NYN201706170,home
stras001,,lobaj001,zimmr001,murpd006,renda001,turnt001,linda001,taylm002,harpb003,NYN201706170,away
degrj001,,darnt001,dudal001,florw001,rivet001,reyej001,granc001,confm001,brucj001,NYN201706180,home
rossj002,,wietm001,zimmr001,murpd006,renda001,turnt001,goodb001,taylm002,harpb003,NYN201706180,away
degrj001,,darnt001,rivet001,cabra002,florw001,reyej001,cespy001,granc001,brucj001,NYN201706300,home
liveb001,,knapa001,joset001,kellt001,franm004,galvf001,willn001,herro001,altha001,NYN201706300,away
wheez001,,darnt001,dudal001,cabra002,rivet001,reyej001,cespy001,granc001,brucj001,NYN201707010,home
hellj001,,ruppc001,joset001,kellt001,franm004,galvf001,willn001,herro001,altha001,NYN201707010,away
montr004,,river003,dudal001,cabra002,rivet001,reyej001,cespy001,nimmb001,brucj001,NYN201707020,home
piven001,,knapa001,joset001,kellt001,franm004,galvf001,navad002,altha001,willn001,NYN201707020,away
degrj001,,darnt001,dudal001,cabra002,rivet001,reyej001,cespy001,confm001,brucj001,NYN201707140,home
grayj003,,hanir001,reynm001,lemad001,arenn001,valap001,parrg001,blacc001,gonzc001,NYN201707140,away
lugos001,,darnt001,dudal001,cabra002,rivet001,reyej001,cespy001,confm001,brucj001,NYN201707150,home
chatt001,,woltt001,parrg001,lemad001,arenn001,stort001,tapir001,blacc001,gonzc001,NYN201707150,away
matzs001,,river003,dudal001,cabra002,rivet001,reyej001,confm001,granc001,brucj001,NYN201707160,home
hoffj003,,hanir001,reynm001,lemad001,arenn001,stort001,desmi001,blacc001,parrg001,NYN201707160,away
wheez001,,darnt001,dudal001,cabra002,rivet001,reyej001,cespy001,confm001,brucj001,NYN201707170,home
waina001,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,sierm002,NYN201707170,away
montr004,,river003,dudal001,cabra002,rivet001,reyej001,cespy001,confm001,brucj001,NYN201707180,home
wachm001,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,sierm002,NYN201707180,away
degrj001,,darnt001,dudal001,cabra002,florw001,reyej001,cespy001,confm001,brucj001,NYN201707190,home
leakm001,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,sierm002,NYN201707190,away
lugos001,,river003,dudal001,cabra002,rivet001,reyej001,cespy001,confm001,granc001,NYN201707200,home
lynnl001,,fryee001,voitl001,carpm002,garcg002,dejop001,phamt001,fowld001,sierm002,NYN201707200,away
matzs001,,darnt001,dudal001,cabra002,rivet001,reyej001,cespy001,confm001,brucj001,NYN201707210,home
blacp001,,phegj001,healr001,rosaa001,chapm001,semim001,davik003,davir003,joycm001,NYN201707210,away
wheez001,,darnt001,rivet001,florw001,cabra002,reyej001,cespy001,confm001,brucj001,NYN201707220,home
manas001,,maxwb001,alony001,lowrj001,chapm001,semim001,davik003,brugj001,joycm001,NYN201707220,away
montr004,,river003,dudal001,rivet001,florw001,reyej001,confm001,granc001,brucj001,NYN201707230,home
gossd001,,maxwb001,alony001,lowrj001,chapm001,semim001,davik003,brugj001,joycm001,NYN201707230,away
degrj001,,darnt001,brucj001,walkn001,cabra002,rosaa003,cespy001,confm001,granc001,NYN201708040,home
darvy001,,grany001,bellc002,utlec001,turnj001,seagc001,taylc001,pedej001,puigy001,NYN201708040,away
lugos001,,river003,florw001,walkn001,cabra002,rosaa003,cespy001,confm001,granc001,NYN201708050,home
hillr001,,grany001,bellc002,forsl001,turnj001,seagc001,taylc001,pedej001,puigy001,NYN201708050,away
matzs001,,darnt001,florw001,reyej001,cabra002,rosaa003,cespy001,confm001,granc001,NYN201708060,home
ryu-h001,,barna001,bellc002,forsl001,turnj001,seagc001,taylc001,herne001,puigy001,NYN201708060,away
flexc001,,darnt001,walkn001,reyej001,cabra002,rosaa003,cespy001,confm001,brucj001,NYN201708080,home
grifa002,,chirr001,gallj002,odorr001,belta001,andre001,mazan001,gomec002,choos001,NYN201708080,away
montr004,,river003,florw001,reyej001,walkn001,rosaa003,cespy001,confm001,brucj001,NYN201708090,home
perem004,,nichb001,gallj002,robid003,belta001,andre001,mazan001,gomec002,choos001,NYN201708090,away
gselr001,,river003,smitd008,cabra002,darnt001,rosaa003,cespy001,lagaj001,confm001,NYN201708160,home
garcj004,,sancg002,coopg002,torrr001,headc001,gregd001,hicka001,ellsj001,judga001,NYN201708160,away
matzs001,,darnt001,smitd008,cabra002,reynm003,rosaa003,cespy001,confm001,granc001,NYN201708170,home
sevel001,,sancg002,austt001,torrr001,frazt001,gregd001,gardb001,hicka001,judga001,NYN201708170,away
flexc001,,darnt001,florw001,cabra002,reynm003,rosaa003,cespy001,lagaj001,nimmb001,NYN201708180,home
nicoj001,,realj001,telit001,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,NYN201708180,away
montr004,,plawk001,smitd008,cabra002,florw001,rosaa003,cespy001,nimmb001,confm001,NYN201708190,home
worlv001,,realj001,moort002,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,NYN201708190,away
degrj001,,darnt001,smitd008,ceccg002,florw001,rosaa003,cespy001,lagaj001,confm001,NYN201708200,home
conla001,,realj001,telit001,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,NYN201708200,away
gselr001,,plawk001,smitd008,cabra002,florw001,rosaa003,cespy001,nimmb001,confm001,NYN201708210,home
walkt004,,mathj001,goldp001,descd001,lambj001,martk001,perad001,polla001,martj006,NYN201708210,away
milot001,,darnt001,florw001,ceccg002,cabra002,rosaa003,cespy001,lagaj001,reynm003,NYN201708220,home
corbp001,,iannc001,goldp001,drurb001,rosaa001,martk001,perad001,polla001,martj006,NYN201708220,away
flexc001,,darnt001,smitd008,cabra002,florw001,rosaa003,nimmb001,lagaj001,confm001,NYN201708230,home
godlz001,,iannc001,goldp001,descd001,lambj001,martk001,perad001,polla001,martj006,NYN201708230,away
montr004,,plawk001,smitd008,ceccg002,florw001,rosaa003,cespy001,lagaj001,confm001,NYN201708240,home
ray-r002,,herrc001,goldp001,drurb001,lambj001,martk001,blang001,fuenr001,martj006,NYN201708240,away
montr004,,plawk001,smitd008,ceccg002,cabra002,reyej001,nimmb001,lagaj001,aokin001,NYN201709040,home
leitm002,,ruppc001,joset001,hernc005,franm004,galvf001,hoskr001,willn001,kim-h001,NYN201709040,away
degrj001,,darnt001,smitd008,ceccg002,cabra002,reyej001,nimmb001,lagaj001,aokin001,NYN201709050,home
liveb001,,alfaj002,hoskr001,hernc005,crawj002,galvf001,kim-h001,herro001,willn001,NYN201709050,away
gselr001,,darnt001,smitd008,reynm003,cabra002,reyej001,nimmb001,lagaj001,aokin001,NYN201709060,home
piven001,,ruppc001,joset001,hernc005,crawj002,galvf001,hoskr001,willn001,kim-h001,NYN201709060,away
harvm001,,plawk001,smitd008,reynm003,cabra002,reyej001,nimmb001,lagaj001,aokin001,NYN201709070,home
mahlt001,,turns002,vottj001,genns001,suare001,cozaz001,duvaa001,ervip001,sches001,NYN201709070,away
lugos001,,darnt001,smitd008,ceccg002,reynm003,reyej001,nimmb001,lagaj001,taijt001,NYN201709080,home
garra001,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,ervip001,sches001,NYN201709080,away
montr004,,plawk001,smitd008,reynm003,cabra002,reyej001,nimmb001,lagaj001,aokin001,NYN201709090,home
bailh001,,barnt001,vottj001,genns001,suare001,cozaz001,ervip001,sches001,kivlp001,NYN201709090,away
degrj001,,darnt001,smitd008,reyej001,reynm003,rosaa003,aokin001,nimmb001,taijt001,NYN201709100,home
romas001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,peraj003,sches001,NYN201709100,away
gselr001,,darnt001,smitd008,reyej001,cabra002,rosaa003,nimmb001,lagaj001,aokin001,NYN201709220,home
jacke001,,sevep001,linda001,kendh001,sanca007,difow001,deaza001,roblv001,bautr001,NYN201709220,away
syndn001,,plawk001,smitd008,reyej001,cabra002,rosaa003,nimmb001,lagaj001,aokin001,NYN201709230,home
stras001,,wietm001,linda001,murpd006,renda001,turnt001,wertj001,taylm002,steva001,NYN201709230,away
degrj001,,darnt001,smitd008,reyej001,evanp001,rosaa003,nimmb001,lagaj001,aokin001,NYN201709240,home
schem001,,lobaj001,kendh001,murpd006,renda001,turnt001,deaza001,taylm002,roblv001,NYN201709240,away
flexc001,,nidot001,smitd008,reyej001,evanp001,rosaa003,nimmb001,lagaj001,aokin001,NYN201709251,home
simsl001,,flowt001,freef001,albio001,ruizr002,swand001,petej002,incie001,markn001,NYN201709251,away
lugos001,,darnt001,plawk001,ceccg002,cabra002,reynm003,nimmb001,lagaj001,taijt001,NYN201709252,home
friem001,,suzuk001,ruizr002,albio001,garca004,camaj001,adaml001,incie001,markn001,NYN201709252,away
montr004,,plawk001,smitd008,reyej001,cabra002,rosaa003,aokin001,nimmb001,taijt001,NYN201709260,home
dickr001,,flowt001,freef001,albio001,camaj001,swand001,petej002,incie001,markn001,NYN201709260,away
velav001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,herro001,saunm001,PHI201704070,home
schem001,,wietm001,zimmr001,murpd006,renda001,turnt001,wertj001,eatoa002,harpb003,PHI201704070,away
nolaa001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,herro001,saunm001,PHI201704080,home
guthj001,,wietm001,zimmr001,murpd006,renda001,turnt001,wertj001,eatoa002,harpb003,PHI201704080,away
hellj001,,knapa001,joset001,hernc005,franm004,galvf001,kendh001,herro001,saunm001,PHI201704090,home
stras001,,lobaj001,linda001,murpd006,renda001,drews001,wertj001,eatoa002,harpb003,PHI201704090,away
eickj001,,ruppc001,stasb001,hernc005,franm004,galvf001,kendh001,herro001,saunm001,PHI201704100,home
degrj001,,darnt001,dudal001,walkn001,reyej001,cabra002,cespy001,granc001,brucj001,PHI201704100,away
buchc001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,herro001,saunm001,PHI201704110,home
harvm001,,darnt001,dudal001,walkn001,reyej001,cabra002,cespy001,granc001,brucj001,PHI201704110,away
velav001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,herro001,saunm001,PHI201704120,home
wheez001,,darnt001,dudal001,walkn001,reyej001,cabra002,cespy001,confm001,brucj001,PHI201704120,away
hellj001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201704210,home
colob001,,flowt001,freef001,philb001,garca004,swand001,kempm001,incie001,markn001,PHI201704210,away
eickj001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201704220,home
garcj004,,flowt001,freef001,philb001,garca004,swand001,kempm001,incie001,markn001,PHI201704220,away
efliz001,,knapa001,stasb001,hernc005,franm004,galvf001,navad002,herro001,altha001,PHI201704230,home
foltm001,,suzuk001,freef001,philb001,petej002,swand001,kempm001,incie001,markn001,PHI201704230,away
velav001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201704260,home
chenw001,,realj001,bourj002,gordd002,pradm001,hecha001,ozunm001,yelic001,stanm004,PHI201704260,away
hellj001,,knapa001,stasb001,blana001,franm004,galvf001,navad002,herro001,saunm001,PHI201704270,home
volqe001,,realj001,bourj002,gordd002,pradm001,hecha001,ozunm001,yelic001,stanm004,PHI201704270,away
piven001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201705050,home
stras001,,wietm001,zimmr001,murpd006,renda001,turnt001,wertj001,taylm002,heisc001,PHI201705050,away
velav001,,ruppc001,joset001,hernc005,franm004,galvf001,stasb001,herro001,saunm001,PHI201705060,home
colea002,,wietm001,zimmr001,murpd006,renda001,turnt001,wertj001,taylm002,bautr001,PHI201705060,away
hellj001,,knapa001,joset001,hernc005,franm004,galvf001,navad002,herro001,saunm001,PHI201705070,home
roart001,,lobaj001,linda001,murpd006,renda001,turnt001,wertj001,taylm002,heisc001,PHI201705070,away
eickj001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201705090,home
miraa002,,goset001,valed001,canor001,seagk001,seguj002,hereg002,dysoj001,gameb001,PHI201705090,away
efliz001,,knapa001,joset001,hernc005,blana001,galvf001,altha001,herro001,saunm001,PHI201705100,home
gally001,,ruizc001,valed001,canor001,seagk001,seguj002,hereg002,dysoj001,gameb001,PHI201705100,away
eickj001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201705220,home
hoffj003,,woltt001,reynm001,lemad001,arenn001,amara001,parrg001,blacc001,gonzc001,PHI201705220,away
efliz001,,knapa001,joset001,hernc005,blana001,galvf001,kellt001,herro001,altha001,PHI201705230,home
marqg001,,woltt001,desmi001,lemad001,arenn001,amara001,parrg001,blacc001,gonzc001,PHI201705230,away
hellj001,,knapa001,joset001,hernc005,blana001,galvf001,altha001,herro001,saunm001,PHI201705240,home
chatt001,,woltt001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,PHI201705240,away
velav001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201705250,home
andet002,,hanir001,reynm001,amara001,arenn001,stort001,desmi001,blacc001,gonzc001,PHI201705250,away
nolaa001,,ruppc001,joset001,blana001,franm004,galvf001,altha001,herro001,saunm001,PHI201705260,home
adlet001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,PHI201705260,away
eickj001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201705270,home
arrob001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,PHI201705270,away
efliz001,,knapa001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PHI201705280,home
felds001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,sches001,kivlp001,PHI201705280,away
eickj001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,altha001,saunm001,PHI201706020,home
blact002,,poseb001,beltb001,panij002,nunee002,crawb001,calio001,spand001,slata001,PHI201706020,away
liveb001,,knapa001,joset001,hernc005,franm004,galvf001,kendh001,herro001,saunm001,PHI201706030,home
cuetj001,,poseb001,beltb001,panij002,nunee002,crawb001,calio001,spand001,slata001,PHI201706030,away
hellj001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,herro001,altha001,PHI201706040,home
moorm003,,hundn001,poseb001,panij002,nunee002,crawb001,beltb001,spand001,calio001,PHI201706040,away
hellj001,,ruppc001,joset001,kendh001,franm004,galvf001,navad002,herro001,altha001,PHI201706140,home
johnb004,,leons001,ramih003,pedrd001,sandp001,bogax001,benia002,bradj001,bettm001,PHI201706140,away
piven001,,knapa001,joset001,kendh001,franm004,galvf001,navad002,herro001,altha001,PHI201706150,home
salec001,,leons001,morem001,pedrd001,sandp001,bogax001,benia002,bradj001,bettm001,PHI201706150,away
nolaa001,,ruppc001,joset001,kendh001,franm004,galvf001,kellt001,herro001,altha001,PHI201706160,home
corbp001,,mathj001,goldp001,drurb001,lambj001,owinc001,descd001,blang001,perad001,PHI201706160,away
eickj001,,knapa001,joset001,kendh001,franm004,galvf001,altha001,herro001,saunm001,PHI201706170,home
godlz001,,iannc001,goldp001,drurb001,lambj001,owinc001,descd001,fuenr001,perad001,PHI201706170,away
liveb001,,ruppc001,joset001,kendh001,franm004,galvf001,navad002,herro001,altha001,PHI201706180,home
ray-r002,,herrc001,goldp001,drurb001,lambj001,ahmen001,hazej001,blang001,owinc001,PHI201706180,away
hellj001,,knapa001,joset001,kendh001,franm004,galvf001,navad002,herro001,altha001,PHI201706200,home
leakm001,,moliy001,carpm002,dejop001,gyorj001,diaza003,phamt001,fowld001,piscs001,PHI201706200,away
piven001,,knapa001,joset001,kendh001,franm004,galvf001,perkc001,herro001,altha001,PHI201706210,home
wachm001,,moliy001,carpm002,garcg002,gyorj001,dejop001,phamt001,fowld001,piscs001,PHI201706210,away
nolaa001,,ruppc001,joset001,blana001,franm004,galvf001,navad002,herro001,perkc001,PHI201706220,home
martc006,,moliy001,carpm002,dejop001,gyorj001,diaza003,martj008,phamt001,piscs001,PHI201706220,away
nolaa001,,ruppc001,joset001,blana001,franm004,galvf001,navad002,herro001,willn001,PHI201707030,home
novai001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PHI201707030,away
leitm002,,knapa001,joset001,kellt001,franm004,galvf001,willn001,herro001,altha001,PHI201707040,home
tailj001,,stewc001,jasoj001,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PHI201707040,away
liveb001,,knapa001,joset001,blana001,franm004,galvf001,navad002,herro001,willn001,PHI201707050,home
coleg001,,cervf001,bellj005,harrj002,freed001,mercj002,jasoj001,mccua001,polag001,PHI201707050,away
hellj001,,knapa001,joset001,blana001,franm004,galvf001,navad002,herro001,altha001,PHI201707060,home
kuhlc001,,diaze005,bellj005,harrj002,freed001,morom001,osunj001,mccua001,polag001,PHI201707060,away
piven001,,ruppc001,joset001,blana001,franm004,galvf001,perkc001,herro001,altha001,PHI201707070,home
richc002,,hedga001,myerw001,asuac001,spanc001,aybae001,pirej001,margm001,renfh001,PHI201707070,away
nolaa001,,knapa001,joset001,blana001,franm004,galvf001,navad002,herro001,willn001,PHI201707080,home
chacj001,,hedga001,myerw001,asuac001,spanc001,aybae001,pirej001,margm001,renfh001,PHI201707080,away
eickj001,,ruppc001,joset001,kellt001,franm004,galvf001,willn001,herro001,altha001,PHI201707090,home
cahit001,,hedga001,myerw001,asuac001,spanc001,aybae001,pirej001,margm001,szczm001,PHI201707090,away
nolaa001,,knapa001,joset001,hernc005,franm004,galvf001,navad002,herro001,willn001,PHI201707210,home
garzm001,,pinam001,thame001,villj001,shawt001,arcio002,pereh001,philb002,santd002,PHI201707210,away
hellj001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,herro001,willn001,PHI201707220,home
suteb001,,bandj001,thame001,sogae001,shawt001,arcio002,braur002,philb002,santd002,PHI201707220,away
eickj001,,knapa001,joset001,hernc005,franm004,galvf001,kendh001,herro001,willn001,PHI201707230,home
guerj003,,pinam001,thame001,villj001,shawt001,arcio002,braur002,philb002,santd002,PHI201707230,away
velav001,,knapa001,joset001,hernc005,franm004,galvf001,perkc001,herro001,willn001,PHI201707240,home
peacb001,,mccab002,gurry001,altuj001,brega001,gonzm002,beltc001,sprig001,reddj001,PHI201707240,away
piven001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,herro001,willn001,PHI201707250,home
mortc002,,gatte001,gurry001,altuj001,brega001,gonzm002,aokin001,fishd001,reddj001,PHI201707250,away
nolaa001,,ruppc001,joset001,hernc005,franm004,galvf001,kendh001,altha001,willn001,PHI201707260,home
fierm001,,mccab002,whitt002,altuj001,gurry001,gonzm002,beltc001,fishd001,reddj001,PHI201707260,away
thomj007,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,willn001,PHI201707280,home
tehej001,,suzuk001,adamm002,philb001,freef001,camaj001,kempm001,incie001,markn001,PHI201707280,away
eickj001,,ruppc001,joset001,hernc005,franm004,galvf001,willn001,herro001,altha001,PHI201707290,home
newcs001,,flowt001,adamm002,philb001,freef001,camaj001,rodrs002,incie001,markn001,PHI201707290,away
velav001,,knapa001,joset001,hernc005,franm004,galvf001,willn001,herro001,altha001,PHI201707300,home
dickr001,,suzuk001,adamm002,philb001,freef001,camaj001,rodrs002,incie001,markn001,PHI201707300,away
piven001,,knapa001,joset001,hernc005,franm004,galvf001,kim-h001,herro001,altha001,PHI201707310,home
foltm001,,suzuk001,adamm002,philb001,freef001,camaj001,santd001,incie001,markn001,PHI201707310,away
velav001,,ruppc001,joset001,hernc005,franm004,galvf001,hoskr001,herro001,willn001,PHI201708100,home
degrj001,,darnt001,florw001,reyej001,walkn001,rosaa003,cespy001,confm001,granc001,PHI201708100,away
piven001,,alfaj002,joset001,hernc005,franm004,galvf001,hoskr001,herro001,willn001,PHI201708110,home
lugos001,,river003,smitd008,walkn001,florw001,rosaa003,cespy001,confm001,granc001,PHI201708110,away
nolaa001,,ruppc001,joset001,hernc005,franm004,galvf001,hoskr001,herro001,willn001,PHI201708120,home
matzs001,,darnt001,smitd008,reyej001,cabra002,rosaa003,cespy001,confm001,nimmb001,PHI201708120,away
efliz001,,alfaj002,hoskr001,hernc005,franm004,galvf001,kim-h001,herro001,willn001,PHI201708130,home
flexc001,,darnt001,smitd008,cabra002,florw001,reyej001,nimmb001,confm001,granc001,PHI201708130,away
nolaa001,,ruppc001,joset001,hernc005,franm004,galvf001,hoskr001,willn001,kim-h001,PHI201708221,home
strad003,,realj001,telit001,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,PHI201708221,away
piven001,,alfaj002,joset001,florp001,blana001,galvf001,hoskr001,willn001,kim-h001,PHI201708222,home
urenj001,,ellia001,realj001,gordd002,dietd001,avilm001,ozunm001,yelic001,stanm004,PHI201708222,away
leitm002,,alfaj002,joset001,hernc005,franm004,galvf001,hoskr001,willn001,florp001,PHI201708230,home
nicoj001,,realj001,telit001,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,PHI201708230,away
thomj007,,ruppc001,joset001,hernc005,franm004,galvf001,hoskr001,willn001,kim-h001,PHI201708240,home
worlv001,,ellia001,realj001,avilm001,dietd001,rojam002,ozunm001,yelic001,stanm004,PHI201708240,away
eickj001,,alfaj002,joset001,hernc005,franm004,galvf001,hoskr001,florp001,willn001,PHI201708250,home
quinj001,,avila001,rizza001,zobrb001,bryak001,baezj001,schwk001,happi001,heywj001,PHI201708250,away
liveb001,,alfaj002,joset001,hernc005,franm004,galvf001,hoskr001,florp001,willn001,PHI201708260,home
hendk001,,avila001,rizza001,lastt001,bryak001,baezj001,schwk001,almoa002,jay-j001,PHI201708260,away
piven001,,ruppc001,joset001,hernc005,franm004,galvf001,hoskr001,florp001,willn001,PHI201708270,home
lackj001,,river003,rizza001,lastt001,bryak001,baezj001,schwk001,heywj001,zobrb001,PHI201708270,away
nolaa001,,ruppc001,hoskr001,hernc005,franm004,galvf001,navad002,florp001,willn001,PHI201708280,home
simsl001,,flowt001,freef001,albio001,philb001,swand001,kempm001,incie001,markn001,PHI201708280,away
eickj001,,alfaj002,joset001,hernc005,franm004,galvf001,hoskr001,florp001,willn001,PHI201708301,home
dickr001,,suzuk001,freef001,albio001,philb001,swand001,adamm002,incie001,markn001,PHI201708301,away
leitm002,,ruppc001,hoskr001,hernc005,franm004,florp001,kim-h001,galvf001,willn001,PHI201708302,home
tehej001,,freid001,freef001,albio001,petej002,swand001,kempm001,incie001,markn001,PHI201708302,away
piven001,,alfaj002,hoskr001,crawj002,franm004,galvf001,altha001,herro001,willn001,PHI201709120,home
peted001,,realj001,bourj002,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,PHI201709120,away
nolaa001,,ruppc001,hoskr001,crawj002,franm004,galvf001,altha001,herro001,willn001,PHI201709130,home
strad003,,ellia001,bourj002,gordd002,andeb006,avilm001,ozunm001,yelic001,stanm004,PHI201709130,away
thomj007,,alfaj002,franm004,hernc005,crawj002,galvf001,hoskr001,herro001,willn001,PHI201709140,home
worlv001,,realj001,bourj002,gordd002,andeb006,rojam002,dietd001,suzui001,moort002,PHI201709140,away
leitm002,,knapa001,hoskr001,hernc005,franm004,crawj002,altha001,herro001,willn001,PHI201709150,home
mengd001,,maxwb001,olsom001,lowrj001,healr001,semim001,joycm001,poweb002,pindc001,PHI201709150,away
liveb001,,alfaj002,joset001,hernc005,crawj002,galvf001,hoskr001,herro001,willn001,PHI201709160,home
gravk001,,maxwb001,olsom001,lowrj001,chapm001,semim001,joycm001,poweb002,canhm001,PHI201709160,away
alvah001,,ruppc001,joset001,hernc005,franm004,crawj002,hoskr001,altha001,willn001,PHI201709170,home
manas001,,phegj001,olsom001,wendj002,chapm001,semim001,joycm001,canhm001,pindc001,PHI201709170,away
piven001,,alfaj002,hoskr001,crawj002,franm004,galvf001,altha001,herro001,willn001,PHI201709180,home
kersc001,,barna001,bellc002,utlec001,turnj001,herne001,granc001,taylc001,puigy001,PHI201709180,away
nolaa001,,alfaj002,hoskr001,hernc005,crawj002,galvf001,altha001,herro001,willn001,PHI201709190,home
darvy001,,grany001,bellc002,utlec001,turnj001,seagc001,ethia001,taylc001,granc001,PHI201709190,away
thomj007,,knapa001,joset001,hernc005,franm004,galvf001,hoskr001,herro001,altha001,PHI201709200,home
