game_id,order,stat,bfrom,bto,player_id
NYA201704290,17,R,3,H,judga001
NYA201704290,17,R,1,H,birdg001
NYA201704290,17,R,B,H,gardb001
NYA201704290,33,SB,2,3,judga001
NYA201704290,34,R,3,H,birdg001
NYA201704290,34,R(UR),2,H,birdg001
NYA201704290,48,R(UR)(NR),2,H,machm001
NYA201704290,53,R(UR)(NR),3,H,trumm001
NYA201704290,57,R,1,H,judga001
NYA201704290,57,R,B,H,romia002
NYA201704290,68,R,1,H,casts001
NYA201704290,69,R,2,H,gregd001
NYA201704290,69,R,B,H,judga001
NYA201704290,90,R,1,H,flahr001
NYA201704290,90,R,B,H,josec002
NYA201704300,5,R,B,H,hollm001
NYA201704300,19,SB,1,2,gentc001
NYA201704300,22,R,3,H,gentc001
NYA201704300,28,R,2,H,casts001
NYA201704300,51,R,3,H,machm001
NYA201704300,52,R,3,H,trumm001
NYA201704300,53,R,3,H,
NYA201704300,73,SB,1,2,gentc001
NYA201704300,95,R,3,H,
NYA201704300,95,R,2,H,judga001
NYA201704300,96,DI,1,2,gregd001
NYA201704300,118,SB,1,2,rickj001
NYA201704300,120,R,2,H,rickj001
NYA201704300,121,R,2,H,machm001
NYA201704300,121,R(NR),1,H,trumm001
NYA201705010,9,R,1,H,travd001
NYA201705010,9,R,B,H,goinr001
NYA201705010,13,SB,1,2,
NYA201705010,32,R,2,H,casts001
NYA201705010,45,R,3,H,smoaj001
NYA201705010,45,R,2,H,travd001
NYA201705010,47,R,B,H,coghc001
NYA201705010,56,R,1,H,carre001
NYA201705010,56,R,B,H,bautj002
NYA201705010,74,PO,1,3,bautj002
NYA201705010,76,SB,1,2,ellsj001
NYA201705020,3,CS,2,3,pillk001
NYA201705020,6,R,3,H,gardb001
NYA201705020,8,PO,3,H,headc001
NYA201705020,14,R,1,H,judga001
NYA201705020,14,R,B,H,hicka001
NYA201705020,17,R,1,H,cartc002
NYA201705020,17,R,B,H,gardb001
NYA201705020,25,R,B,H,judga001
NYA201705020,32,R,B,H,gardb001
NYA201705020,37,R,B,H,pears001
NYA201705020,40,R,2,H,travd001
NYA201705020,54,R,3,H,cartc002
NYA201705020,57,R,B,H,pears001
NYA201705020,65,R,3,H,travd001
NYA201705020,71,R,2,H,casts001
NYA201705020,71,R,1,H,gregd001
NYA201705020,71,R,B,H,judga001
NYA201705020,81,R,3,H,smoaj001
NYA201705030,4,R,3,H,pillk001
NYA201705030,5,R,2,H,bautj002
NYA201705030,5,R,1,H,smoaj001
NYA201705030,5,R,B,H,pears001
NYA201705030,9,R,2,H,gardb001
NYA201705030,9,R,1,H,hicka001
NYA201705030,9,R,B,H,hollm001
NYA201705030,12,CS,1,2,judga001
NYA201705030,19,R,3,H,barnd001
NYA201705030,20,R,3,H,goinr001
NYA201705030,31,R,1,H,casts001
NYA201705030,31,R,B,H,judga001
NYA201705030,74,R,3,H,judga001
NYA201705030,76,R,3,H,headc001
NYA201705030,80,R,3,H,cartc002
NYA201705110,3,R,2,H,reddj001
NYA201705110,3,R,B,H,corrc001
NYA201705110,30,PO,2,3,brega001
NYA201705110,31,SB,1,2,aokin001
NYA201705110,32,R,2,H,aokin001
NYA201705110,39,R(UR),3,H,headc001
NYA201705110,59,SB,1,2,hicka001
NYA201705110,70,SB,1,2,judga001
NYA201705110,74,PO,1,2,brega001
NYA201705110,76,SB,1,2,marij002
NYA201705110,86,SB,1,2,ellsj001
NYA201705110,87,R,3,H,hicka001
NYA201705110,87,PO,2,H,ellsj001
NYA201705120,26,R,2,H,corrc001
NYA201705120,26,R,1,H,gonzm002
NYA201705120,26,R,B,H,mccab002
NYA201705120,35,R,2,H,sprig001
NYA201705120,72,SB,1,2,brega001
NYA201705120,74,R,3,H,brega001
NYA201705120,83,R,2,H,hollm001
NYA201705141,7,R,3,H,gardb001
NYA201705141,21,R,3,H,sprig001
NYA201705141,22,R,3,H,
NYA201705141,23,R,2,H,corrc001
NYA201705141,36,R,2,H,hollm001
NYA201705141,36,R,B,H,casts001
NYA201705141,37,R,B,H,judga001
NYA201705141,62,R,3,H,reddj001
NYA201705141,63,R,3,H,altuj001
NYA201705141,64,R(UR),3,H,gatte001
NYA201705141,70,R,3,H,gardb001
NYA201705141,72,R,3,H,ellsj001
NYA201705141,75,R,3,H,hollm001
NYA201705141,75,R,2,H,casts001
NYA201705141,75,R,1,H,judga001
NYA201705141,76,R,3,H,headc001
NYA201705141,82,R,B,H,gardb001
NYA201705142,0,R,B,H,sprig001
NYA201705142,1,R,B,H,reddj001
NYA201705142,7,R,3,H,corrc001
NYA201705142,7,R,2,H,beltc001
NYA201705142,7,R,1,H,gurry001
NYA201705142,7,R,B,H,brega001
NYA201705142,13,R,B,H,sprig001
NYA201705142,17,R,1,H,corrc001
NYA201705142,34,R(UR),3,H,sprig001
NYA201705142,47,R,2,H,cartc002
NYA201705142,49,R,2,H,gardb001
NYA201705142,49,R,1,H,sancg002
NYA201705142,49,R,B,H,hollm001
NYA201705142,84,R(UR)(NR),3,H,altuj001
NYA201705142,92,R(NR),3,H,torrr001
NYA201705142,93,R,3,H,sancg002
NYA201705142,95,DI,1,2,casts001
NYA201705142,96,R(UR)(NR),2,H,casts001
NYA201705220,6,PO,2,2,gardb001
NYA201705220,14,R,B,H,bonij002
NYA201705220,17,R,1,H,merrw001
NYA201705220,21,R,B,H,gardb001
NYA201705220,31,R,2,H,judga001
NYA201705220,31,R,B,H,gregd001
NYA201705220,58,R,B,H,cartc002
NYA201705220,68,CS,1,2,hollm001
NYA201705230,24,R,B,H,hicka001
NYA201705230,34,R,B,H,cartc002
NYA201705230,47,R,B,H,cainl001
NYA201705230,51,R,1,H,peres002
NYA201705230,51,R,B,H,bonij002
NYA201705230,57,R,B,H,merrw001
NYA201705230,61,R,1,H,escoa003
NYA201705230,61,R,B,H,mousm001
NYA201705240,17,R,B,H,gregd001
NYA201705240,42,SB,1,2,sancg002
NYA201705240,43,R,3,H,sancg002
NYA201705240,54,R,3,H,gregd001
NYA201705260,29,CS,1,2,judga001
NYA201705260,54,PO(E),1,2,rosaa001
NYA201705260,55,PO,3,H,rosaa001
NYA201705260,56,SB,1,2,davir003
NYA201705260,58,R,2,H,davir003
NYA201705260,59,R,3,H,joycm001
NYA201705260,68,R,1,H,plout001
NYA201705260,68,R,B,H,vogts001
NYA201705260,77,R,3,H,hicka001
NYA201705270,9,R,3,H,sancg002
NYA201705270,14,CS,1,2,plout001
NYA201705270,23,CS,1,2,gardb001
NYA201705270,42,R,1,H,davik003
NYA201705270,47,R,1,H,sancg002
NYA201705270,47,R,B,H,hollm001
NYA201705270,52,R,B,H,phegj001
NYA201705280,8,R,3,H,davik003
NYA201705280,8,R,2,H,alony001
NYA201705280,8,PO,B,2,healr001
NYA201705280,14,R,3,H,casts001
NYA201705280,24,R(UR),3,H,torrr001
NYA201705280,24,R(UR),2,H,sancg002
NYA201705280,24,R(UR),1,H,hollm001
NYA201705280,24,R(UR),B,H,judga001
NYA201705280,24,R,B,H,judga001
NYA201705280,30,SB,1,2,hicka001
NYA201705280,31,R(UR),3,H,hicka001
NYA201705280,45,R(UR)(NR),2,H,lowrj001
NYA201705280,46,PO,1,1,davik003
NYA201705280,50,CS,1,2,hicka001
NYA201705280,61,R,1,H,torrr001
NYA201705280,66,R,1,H,lowrj001
NYA201705280,66,R,B,H,davik003
NYA201705280,77,R,3,H,
NYA201705280,77,R,2,H,cartc002
NYA201706060,2,R,3,H,bettm001
NYA201706060,14,R(UR)(NR),1,H,hicka001
NYA201706060,25,R,1,H,bogax001
NYA201706060,25,R,B,H,morem001
NYA201706060,26,R,B,H,ramih003
NYA201706060,36,R,B,H,benia002
NYA201706060,38,R,B,H,cartc002
NYA201706060,52,R(NR),3,H,casts001
NYA201706060,72,R(NR),3,H,hollm001
NYA201706070,18,R,B,H,gregd001
NYA201706070,29,R,3,H,casts001
NYA201706070,32,R,2,H,sancg002
NYA201706070,32,R,1,H,headc001
NYA201706070,32,R,B,H,cartc002
NYA201706070,53,SB,1,2,gardb001
NYA201706070,57,R(UR),2,H,gardb001
NYA201706070,65,R,2,H,gregd001
NYA201706070,66,R,3,H,headc001
NYA201706080,1,CS,1,2,bettm001
NYA201706080,18,R,2,H,sancg002
NYA201706080,26,R,3,H,judga001
NYA201706080,26,R,1,H,hollm001
NYA201706080,26,R,B,H,sancg002
NYA201706080,34,R(UR)(NR),3,H,bogax001
NYA201706080,44,R,1,H,casts001
NYA201706080,44,R,B,H,sancg002
NYA201706080,56,R,2,H,judga001
NYA201706080,70,R,B,H,gardb001
NYA201706080,74,R,3,H,hicka001
NYA201706080,85,DI,1,2,ramih003
NYA201706080,87,DI,1,2,bradj001
NYA201706090,6,PO,2,3,gardb001
NYA201706090,9,R,1,H,davic003
NYA201706090,9,R,B,H,schoj001
NYA201706090,15,R,B,H,casts001
NYA201706090,18,R,3,H,sancg002
NYA201706090,43,R,B,H,hicka001
NYA201706090,56,R(UR),3,H,headc001
NYA201706090,56,R(UR),B,H,hicka001
NYA201706090,56,R,B,H,hicka001
NYA201706090,58,R(UR),1,H,judga001
NYA201706090,71,R,3,H,sancg002
NYA201706090,71,R,2,H,gregd001
NYA201706090,71,PO,1,3,headc001
NYA201706100,5,R,B,H,judga001
NYA201706100,8,R,3,H,hollm001
NYA201706100,8,R,2,H,casts001
NYA201706100,9,R,1,H,sancg002
NYA201706100,9,R,B,H,gregd001
NYA201706100,12,R,2,H,headc001
NYA201706100,20,R,2,H,judga001
NYA201706100,20,R,1,H,hollm001
NYA201706100,20,R,B,H,casts001
NYA201706100,28,PO,B,2,cartc002
NYA201706100,35,R,3,H,hicka001
NYA201706100,35,R,1,H,judga001
NYA201706100,35,R,B,H,hollm001
NYA201706100,49,R,3,H,gardb001
NYA201706100,49,R,2,H,hicka001
NYA201706100,72,R,B,H,davic003
NYA201706100,82,R,B,H,rickj001
NYA201706100,88,R,1,H,torrr001
NYA201706100,88,R,B,H,sancg002
NYA201706100,98,R,2,H,schoj001
NYA201706110,8,R,3,H,gardb001
NYA201706110,8,R,2,H,judga001
NYA201706110,9,R,2,H,hollm001
NYA201706110,9,R,1,H,casts001
NYA201706110,9,R,B,H,sancg002
NYA201706110,24,R,2,H,hardj003
NYA201706110,26,R,2,H,tejar001
NYA201706110,27,R,2,H,smits002
NYA201706110,43,R,3,H,hicka001
NYA201706110,43,R,2,H,judga001
NYA201706110,54,PO,2,2,gregd001
NYA201706110,62,R,B,H,judga001
NYA201706110,64,R(UR),1,H,hollm001
NYA201706110,64,R,B,H,casts001
NYA201706110,75,R,2,H,torrr001
NYA201706110,75,R,1,H,gardb001
NYA201706110,76,R,2,H,hicka001
NYA201706110,76,R,B,H,judga001
NYA201706200,2,R,2,H,maybc001
NYA201706200,14,R(UR),2,H,youne003
NYA201706200,16,R(UR),3,H,espid001
NYA201706200,35,R,3,H,casts001
NYA201706200,44,R,B,H,judga001
NYA201706200,53,R,B,H,sancg002
NYA201706200,57,R,B,H,maybc001
NYA201706200,60,R,3,H,calhk001
NYA201706200,62,R,3,H,escoy001
NYA201706200,71,R,3,H,maldm001
NYA201706200,80,R,B,H,valbl001
NYA201706210,11,CS,2,3,maldm001
NYA201706210,15,R,1,H,sancg002
NYA201706210,15,R,B,H,gregd001
NYA201706210,31,R,2,H,simma001
NYA201706210,31,R,B,H,maldm001
NYA201706210,43,CS,1,2,hicka001
NYA201706210,44,R,B,H,hollm001
NYA201706210,50,SB,1,2,simma001
NYA201706210,56,R,2,H,sancg002
NYA201706210,56,R,1,H,headc001
NYA201706210,58,R,3,H,romia002
NYA201706210,65,R,2,H,hollm001
NYA201706210,68,R,3,H,casts001
NYA201706210,81,R,2,H,simma001
NYA201706210,81,R,B,H,maldm001
NYA201706220,0,R,B,H,maybc001
NYA201706220,8,R,2,H,judga001
NYA201706220,16,R,3,H,cartc002
NYA201706220,18,R,3,H,
NYA201706220,18,R,1,H,hicka001
NYA201706220,18,R,B,H,judga001
NYA201706220,24,R,3,H,pennc001
NYA201706220,25,R,3,H,
NYA201706220,36,SB,1,2,gardb001
NYA201706220,47,R,2,H,escoy001
NYA201706220,57,R(UR),3,H,pennc001
NYA201706220,59,SB,1,2,maybc001
NYA201706220,60,R,3,H,maybc001
NYA201706220,64,R(TUR),3,H,pujoa001
NYA201706220,64,R(TUR),2,H,escoy001
NYA201706220,75,R(NR),3,H,pennc001
NYA201706220,75,PO(E),3,H,pennc001
NYA201706220,76,R(UR),3,H,maybc001
NYA201706220,89,DI,1,2,cartc002
NYA201706230,3,CS,1,2,andre001
NYA201706230,5,SB,1,2,gardb001
NYA201706230,60,SB,2,3,andre001
NYA201706230,61,R(UR)(NR),3,H,andre001
NYA201706230,65,R,B,H,gardb001
NYA201706230,82,R,3,H,sancg002
NYA201706240,1,SB,1,2,deshd002
NYA201706240,3,R,2,H,deshd002
NYA201706240,8,SB,1,2,willm007
NYA201706240,25,SB,1,2,willm007
NYA201706240,29,R,1,H,
NYA201706240,29,R,B,H,gomec002
NYA201706240,49,R,B,H,judga001
NYA201706240,52,R,B,H,chirr001
NYA201706240,69,SB,1,2,gomec002
NYA201706240,71,R(NR),3,H,gomec002
NYA201706240,75,R,2,H,chirr001
NYA201706240,75,R,1,H,deshd002
NYA201706240,76,R,2,H,choos001
NYA201706250,2,R,3,H,deshd002
NYA201706250,3,R,1,H,andre001
NYA201706250,3,R,B,H,belta001
NYA201706250,14,R,2,H,lucrj001
NYA201706250,14,R,1,H,deshd002
NYA201706250,14,R,B,H,choos001
NYA201706250,29,R,B,H,robid003
NYA201706250,47,R,2,H,willm007
NYA201706250,48,R,2,H,romia002
NYA201706250,48,R,1,H,judga001
NYA201706250,48,R,B,H,sancg002
NYA201706250,57,CS,1,2,headc001
NYA201706250,64,R,B,H,torrr001
NYA201706250,70,R,2,H,judga001
NYA201706250,70,PO,1,3,sancg002
NYA201706250,74,SB,1,2,odorr001
NYA201707030,7,R,3,H,judga001
NYA201707030,8,R,3,H,sancg002
NYA201707030,50,SB,1,2,carre001
NYA201707030,51,R,3,H,carre001
NYA201707030,62,CS,1,2,donaj001
NYA201707030,67,R,3,H,judga001
NYA201707030,67,R,2,H,sancg002
NYA201707030,69,R(UR)(NR),3,H,gregd001
NYA201707030,69,R(UR)(NR),2,H,headc001
NYA201707030,76,R,2,H,morak001
NYA201707030,77,R,2,H,pillk001
NYA201707040,17,R,2,H,barnd001
NYA201707040,20,R,3,H,bautj002
NYA201707040,21,R,3,H,martr004
NYA201707040,21,R,2,H,donaj001
NYA201707040,31,R,B,H,judga001
NYA201707040,39,CS,1,2,
NYA201707050,2,R(NR),1,H,bautj002
NYA201707050,11,SB,1,2,pillk001
NYA201707050,18,R,1,H,
NYA201707050,18,R,B,H,smoaj001
NYA201707050,19,R,B,H,morak001
NYA201707050,26,R,B,H,pillk001
NYA201707050,34,R,1,H,gardb001
NYA201707050,34,R,B,H,judga001
NYA201707050,42,R,1,H,ellsj001
NYA201707050,42,R,B,H,choij001
NYA201707050,48,R,3,H,romia002
NYA201707050,48,R,2,H,gardb001
NYA201707050,58,R,B,H,martr004
NYA201707050,74,R,3,H,montm001
NYA201707070,13,R(UR),3,H,gregd001
NYA201707070,23,CS,2,3,gardb001
NYA201707070,27,R,3,H,braur002
NYA201707070,27,R,B,H,aguij001
NYA201707070,32,R(UR),1,H,gregd001
NYA201707070,32,R,B,H,choij001
NYA201707070,42,PO,2,2,arcio002
NYA201707070,43,R,B,H,judga001
NYA201707070,50,R(NR),3,H,braur002
NYA201707070,51,R,3,H,shawt001
NYA201707070,63,R,3,H,villj001
NYA201707070,63,R,2,H,santd002
NYA201707070,63,R,1,H,shawt001
NYA201707070,63,R,B,H,aguij001
NYA201707070,66,R,2,H,pereh001
NYA201707070,77,PO,2,3,santd002
NYA201707070,93,DI,1,2,headc001
NYA201707080,4,R,2,H,thame001
NYA201707080,4,R,1,H,shawt001
NYA201707080,4,R,B,H,santd002
NYA201707080,13,PO(E),1,2,villj001
NYA201707080,16,PO,2,3,gregd001
NYA201707080,16,PO,B,2,headc001
NYA201707080,55,R(NR),3,H,headc001
NYA201707080,55,PO(E),1,2,ellsj001
NYA201707080,56,R,3,H,ellsj001
NYA201707080,81,R,2,H,gregd001
NYA201707080,81,R,1,H,ellsj001
NYA201707080,81,R,B,H,frazc001
NYA201707090,3,R,3,H,villj001
NYA201707090,3,R,1,H,thame001
NYA201707090,3,R,B,H,shawt001
NYA201707090,11,R,B,H,vogts001
NYA201707090,32,SB,1,2,ellsj001
NYA201707090,33,R,2,H,ellsj001
NYA201707090,34,R,1,H,headc001
NYA201707090,34,R,B,H,frazc001
NYA201707090,40,R,2,H,thame001
NYA201707090,68,SB,1,2,gardb001
NYA201707090,75,SB,1,2,broxk001
NYA201707090,89,CS,1,2,villj001
NYA201707090,95,SB,1,2,gardb001
NYA201707250,12,R(NR),3,H,hollm001
NYA201707250,26,R,3,H,judga001
NYA201707250,33,R,1,H,
NYA201707250,35,PO,3,H,romia002
NYA201707250,40,R,3,H,sches001
NYA201707250,66,R,3,H,mesod001
NYA201707250,74,R,B,H,gregd001
NYA201707260,20,R,2,H,torrr001
NYA201707260,37,R,2,H,torrr001
NYA201707260,45,R(UR),2,H,gregd001
NYA201707260,48,R(UR),3,H,headc001
NYA201707260,51,R(UR),1,H,sches001
NYA201707260,54,R(UR),3,H,suare001
NYA201707260,57,R,1,H,frazc001
NYA201707260,58,R,3,H,sancg002
NYA201707260,60,R,1,H,hollm001
NYA201707260,60,R,B,H,gregd001
NYA201707260,62,R,B,H,frazt001
NYA201707260,70,R,2,H,genns001
NYA201707260,70,R,1,H,vottj001
NYA201707260,70,R,B,H,duvaa001
NYA201707260,75,SB,1,2,gardb001
NYA201707260,76,PO,2,3,gardb001
NYA201707270,14,R,1,H,headc001
NYA201707270,15,R,2,H,ellsj001
NYA201707270,23,R,B,H,sancg002
NYA201707270,26,R,B,H,longe001
NYA201707270,35,R,2,H,hecha001
NYA201707270,39,R,2,H,bourp001
NYA201707270,39,R,1,H,souzs001
NYA201707270,46,R,B,H,dickc002
NYA201707270,77,R,3,H,gregd001
NYA201707270,93,R,3,H,gardb001
NYA201707270,107,R,B,H,gardb001
NYA201707280,3,R,B,H,gardb001
NYA201707280,23,R,B,H,judga001
NYA201707280,34,R,2,H,frazt001
NYA201707280,34,R,1,H,gardb001
NYA201707280,34,R,B,H,frazc001
NYA201707280,46,R,B,H,dudal001
NYA201707280,60,R,3,H,gardb001
NYA201707280,60,PO,2,H,sancg002
NYA201707290,0,R,B,H,bourp001
NYA201707290,13,R,3,H,sancg002
NYA201707290,20,R,3,H,
NYA201707290,30,CS,1,2,beckt001
NYA201707290,31,R,B,H,sancg002
NYA201707290,39,R,B,H,souzs001
NYA201707290,54,R,1,H,hollm001
NYA201707290,54,R,B,H,headc001
NYA201707290,74,R,B,H,dudal001
NYA201707290,90,SB,1,2,
NYA201707290,95,SB,1,2,headc001
NYA201707290,99,R,3,H,headc001
NYA201707300,4,R,2,H,souzs001
NYA201707300,9,SB,1,2,frazc001
NYA201707300,18,R,2,H,headc001
NYA201707300,18,R,B,H,torrr001
NYA201707300,25,R,3,H,bourp001
NYA201707300,25,R,2,H,longe001
NYA201707300,26,R,2,H,dudal001
NYA201707300,40,R,1,H,frazt001
NYA201707300,56,PO,1,2,beckt001
NYA201707300,84,SB,1,2,smitm007
NYA201707300,86,R,2,H,smitm007
NYA201707300,88,SB,2,3,souzs001
NYA201707310,27,R,2,H,mahtm001
NYA201707310,33,R(UR),3,H,judga001
NYA201707310,33,R,2,H,sancg002
NYA201707310,34,R,3,H,hollm001
NYA201707310,34,R,2,H,headc001
NYA201707310,44,R,B,H,judga001
NYA201707310,52,R,2,H,mahtm001
NYA201707310,66,SB,1,2,ellsj001
NYA201707310,67,R,2,H,ellsj001
NYA201707310,70,R,3,H,frazc001
NYA201707310,87,R,3,H,cabrm001
NYA201708010,8,PO,2,3,castn001
NYA201708010,9,R,3,H,cabrm001
NYA201708010,9,R,1,H,mccaj001
NYA201708010,9,R,B,H,hickj001
NYA201708010,19,R,B,H,uptoj001
NYA201708010,31,R,2,H,sancg002
NYA201708010,31,R,B,H,gregd001
NYA201708010,58,SB,1,2,gardb001
NYA201708010,68,R(UR),2,H,sancg002
NYA201708010,76,PO,2,H,mccaj001
NYA201708010,81,PO(E),1,2,ellsj001
NYA201708010,83,SB,1,2,gardb001
NYA201708020,2,R,2,H,kinsi001
NYA201708020,24,SB,1,2,ellsj001
NYA201708020,29,R(UR)(NR),1,H,mahtm001
NYA201708020,70,SB,1,2,mahtm001
NYA201708110,3,R,1,H,bettm001
NYA201708110,3,R,B,H,ramih003
NYA201708110,36,R,B,H,benia002
NYA201708110,70,R,1,H,gardb001
NYA201708110,70,R,B,H,hicka001
NYA201708110,75,R,2,H,sancg002
NYA201708110,76,R,3,H,judga001
NYA201708110,79,R,3,H,gregd001
NYA201708110,88,R,3,H,bradj001
NYA201708110,88,PO,2,3,nunee002
NYA201708120,6,R,1,H,gardb001
NYA201708120,6,R,B,H,sancg002
NYA201708120,20,R,3,H,vazqc001
NYA201708120,20,R(UR),2,H,bradj001
NYA201708120,21,R,2,H,nunee002
NYA201708120,21,R,1,H,bettm001
NYA201708120,21,R,B,H,benia002
NYA201708120,24,PO,2,2,ramih003
NYA201708120,34,R,3,H,gregd001
NYA201708120,39,R,3,H,nunee002
NYA201708120,39,R,2,H,bettm001
NYA201708120,39,R,B,H,benia002
NYA201708120,44,R,3,H,morem001
NYA201708120,44,R(UR),1,H,bogax001
NYA201708120,66,PO,B,2,dever001
NYA201708120,80,R,B,H,headc001
NYA201708120,81,R,B,H,ellsj001
NYA201708130,6,SB,1,2,judga001
NYA201708130,33,R,2,H,holtb002
NYA201708130,38,R,1,H,headc001
NYA201708130,50,SB,1,2,hicka001
NYA201708130,68,R,3,H,hicka001
NYA201708130,73,R,B,H,dever001
NYA201708130,91,R,3,H,bradj001
NYA201708140,10,SB,1,2,rosaa003
NYA201708140,16,R,B,H,granc001
NYA201708140,18,R,B,H,cespy001
NYA201708140,31,R,3,H,hicka001
NYA201708140,36,CS,1,2,lagaj001
NYA201708140,47,R,B,H,judga001
NYA201708140,64,R,B,H,hicka001
NYA201708140,69,R,B,H,sancg002
NYA201708140,75,DI,1,2,smitd008
NYA201708150,20,R,3,H,torrr001
NYA201708150,30,R,1,H,headc001
NYA201708150,30,R,B,H,ellsj001
NYA201708150,44,R,B,H,sancg002
NYA201708150,49,R,1,H,florw001
NYA201708150,49,R,B,H,smitd008
NYA201708150,65,R,3,H,judga001
NYA201708150,75,R,1,H,reyej001
NYA201708150,75,R,B,H,rosaa003
NYA201708250,17,PO(E),2,3,seguj002
NYA201708250,28,R,B,H,zunim001
NYA201708250,56,SB,1,2,headc001
NYA201708250,67,R(NR),1,H,judga001
NYA201708250,68,PO,2,3,gregd001
NYA201708250,103,R,B,H,alony001
NYA201708250,109,SB,1,2,gardb001
NYA201708260,16,R,3,H,casts001
NYA201708260,16,PO,2,H,birdg001
NYA201708260,19,R,B,H,ruizc001
NYA201708260,33,R,2,H,birdg001
NYA201708260,33,R,1,H,headc001
NYA201708260,33,R,B,H,ellsj001
NYA201708260,55,SB,1,2,mottt001
NYA201708260,62,R,3,H,romia002
NYA201708260,62,R,2,H,gardb001
NYA201708260,69,R,3,H,valed001
NYA201708260,73,R(UR),3,H,cruzn002
NYA201708260,81,SB,1,2,gardb001
NYA201708270,3,R,3,H,alony001
NYA201708270,8,R,2,H,casts001
NYA201708270,11,R(UR),3,H,sancg002
NYA201708270,13,R(UR),3,H,judga001
NYA201708270,13,R(UR),2,H,gregd001
NYA201708270,13,R(UR)(NR),1,H,headc001
NYA201708270,14,R(UR),3,H,ellsj001
NYA201708270,32,R,2,H,torrr001
NYA201708270,59,R,3,H,casts001
NYA201708270,59,PO,2,3,sancg002
NYA201708270,69,R,3,H,frazt001
NYA201708270,69,R,2,H,ellsj001
NYA201708280,2,R,B,H,ramij003
NYA201708280,16,R,B,H,headc001
NYA201708280,22,SB,1,2,ramij003
NYA201708280,23,PO,2,3,ramij003
NYA201708280,37,R,2,H,ellsj001
NYA201708280,41,R,B,H,ramij003
NYA201708280,48,R,B,H,santc002
NYA201708280,52,SB,1,2,zimmb001
NYA201708280,53,R(UR)(NR),3,H,zimmb001
NYA201708280,59,R,B,H,jacka001
NYA201708280,68,R,1,H,santc002
NYA201708301,2,SB,1,2,lindf001
NYA201708301,4,R(NR),3,H,lindf001
NYA201708301,5,R(UR),2,H,ramij003
NYA201708301,9,CS,1,2,gardb001
NYA201708301,24,SB,2,3,ramij003
NYA201708301,30,R,3,H,hicka001
NYA201708301,53,CS,1,2,santc002
NYA201708302,3,R,2,H,lindf001
NYA201708302,4,R,3,H,jacka001
NYA201708302,5,R,3,H,encae001
NYA201708302,5,R,2,H,santc002
NYA201708302,21,R,2,H,judga001
NYA201708302,41,R,B,H,encae001
NYA201708302,52,R,2,H,gonze004
NYA201708302,59,PO,1,1,judga001
NYA201708302,63,R,1,H,diazy001
NYA201708302,63,R,B,H,gomey001
NYA201708302,74,R,B,H,lindf001
NYA201708302,92,R,2,H,frazt001
NYA201708302,92,R,1,H,hicka001
NYA201708302,92,R,B,H,birdg001
NYA201708310,20,PO,B,2,benia002
NYA201708310,22,R,3,H,nunee002
NYA201708310,23,SB,2,3,bettm001
NYA201708310,27,PO,1,1,gardb001
NYA201708310,28,R,B,H,sancg002
NYA201708310,39,CS,1,2,benia002
NYA201708310,43,R,3,H,gardb001
NYA201708310,52,R,2,H,headc001
NYA201708310,52,R,B,H,birdg001
NYA201708310,58,R,2,H,frazt001
NYA201708310,69,R,3,H,judga001
NYA201708310,72,PO,2,2,birdg001
NYA201708310,88,R,3,H,younc004
NYA201709010,4,R,2,H,gardb001
NYA201709010,18,R,1,H,holtb002
NYA201709010,18,R,B,H,nunee002
NYA201709010,35,R,B,H,benia002
NYA201709010,46,R,B,H,ramih003
NYA201709010,57,SB,1,2,bettm001
NYA201709020,12,R,B,H,headc001
NYA201709020,33,CS,1,2,dever001
NYA201709020,43,R(NR),3,H,nunee002
NYA201709020,49,R,3,H,gregd001
NYA201709020,49,R,1,H,headc001
NYA201709020,49,R,B,H,hollm001
NYA201709020,59,R,3,H,ellsj001
NYA201709030,21,SB,1,2,bradj001
NYA201709030,23,R,B,H,headc001
NYA201709030,31,R,B,H,hollm001
NYA201709030,32,R,B,H,frazt001
NYA201709030,34,SB,1,2,ellsj001
NYA201709030,49,R(UR)(NR),3,H,nunee002
NYA201709030,58,R,3,H,hollm001
NYA201709030,59,R,3,H,ellsj001
NYA201709030,59,R,2,H,gardb001
NYA201709030,59,R,1,H,sancg002
NYA201709030,60,R,2,H,casts001
NYA201709030,60,R,B,H,judga001
NYA201709030,101,R,3,H,travs001
NYA201709140,5,R,3,H,ellsj001
NYA201709140,6,R,3,H,judga001
NYA201709140,7,R,2,H,sancg002
NYA201709140,9,R,2,H,headc001
NYA201709140,9,R,1,H,gregd001
NYA201709140,9,R,B,H,frazt001
NYA201709140,29,R,B,H,schoj001
NYA201709140,37,R,2,H,frazc001
NYA201709140,37,R,1,H,ellsj001
NYA201709140,37,R,B,H,judga001
NYA201709140,50,R,B,H,manct001
NYA201709140,57,R,2,H,frazc001
NYA201709140,57,R,1,H,ellsj001
NYA201709140,57,R,B,H,judga001
NYA201709140,58,R,B,H,sancg002
NYA201709140,84,PO,B,2,austt001
NYA201709140,94,R,3,H,manct001
NYA201709140,95,R,2,H,rickj001
NYA201709140,104,R,B,H,siscc001
NYA201709150,6,R,3,H,gardb001
NYA201709150,11,R,1,H,davic003
NYA201709150,11,R,B,H,castw002
NYA201709150,16,R(UR)(NR),2,H,headc001
NYA201709150,39,SB,1,2,judga001
