game_id,var,value
SLN201705310,attendance,40304
SLN201705310,wp,martc006
SLN201705310,lp,strir001
SLN201705310,save,oh--s001
SLN201705310,hometeam_score,2
SLN201705310,awayteam_score,1
SLN201706010,visteam,LAN
SLN201706010,hometeam,SLN
SLN201706010,site,STL10
SLN201706010,date,2017/06/01
SLN201706010,number,0
SLN201706010,starttime,12:46PM
SLN201706010,daynight,day
SLN201706010,usedh,false
SLN201706010,umphome,fostm901
SLN201706010,ump1b,wintm901
SLN201706010,ump2b,wegnm901
SLN201706010,ump3b,muchm901
SLN201706010,howscored,park
SLN201706010,pitches,pitches
SLN201706010,oscorer,muelg701
SLN201706010,temp,80
SLN201706010,winddir,rtol
SLN201706010,windspeed,4
SLN201706010,fieldcond,unknown
SLN201706010,precip,unknown
SLN201706010,sky,cloudy
SLN201706010,timeofgame,187
SLN201706010,attendance,40477
SLN201706010,wp,waina001
SLN201706010,lp,mccab001
SLN201706010,save,oh--s001
SLN201706010,hometeam_score,2
SLN201706010,awayteam_score,0
SLN201706090,visteam,PHI
SLN201706090,hometeam,SLN
SLN201706090,site,STL10
SLN201706090,date,2017/06/09
SLN201706090,number,0
SLN201706090,starttime,7:16PM
SLN201706090,daynight,night
SLN201706090,usedh,false
SLN201706090,umphome,kulpr901
SLN201706090,ump1b,conrc901
SLN201706090,ump2b,woodt901
SLN201706090,ump3b,hicke901
SLN201706090,howscored,park
SLN201706090,pitches,pitches
SLN201706090,oscorer,smitm701
SLN201706090,temp,85
SLN201706090,winddir,tolf
SLN201706090,windspeed,10
SLN201706090,fieldcond,unknown
SLN201706090,precip,unknown
SLN201706090,sky,sunny
SLN201706090,timeofgame,163
SLN201706090,attendance,42971
SLN201706090,wp,wachm001
SLN201706090,lp,hellj001
SLN201706090,save,oh--s001
SLN201706090,hometeam_score,3
SLN201706090,awayteam_score,2
SLN201706100,visteam,PHI
SLN201706100,hometeam,SLN
SLN201706100,site,STL10
SLN201706100,date,2017/06/10
SLN201706100,number,0
SLN201706100,starttime,1:15PM
SLN201706100,daynight,day
SLN201706100,usedh,false
SLN201706100,umphome,conrc901
SLN201706100,ump1b,woodt901
SLN201706100,ump2b,hicke901
SLN201706100,ump3b,kulpr901
SLN201706100,howscored,park
SLN201706100,pitches,pitches
SLN201706100,oscorer,muelg701
SLN201706100,temp,85
SLN201706100,winddir,tolf
SLN201706100,windspeed,12
SLN201706100,fieldcond,unknown
SLN201706100,precip,unknown
SLN201706100,sky,sunny
SLN201706100,timeofgame,148
SLN201706100,attendance,43911
SLN201706100,wp,martc006
SLN201706100,lp,piven001
SLN201706100,save,
SLN201706100,hometeam_score,7
SLN201706100,awayteam_score,0
SLN201706110,visteam,PHI
SLN201706110,hometeam,SLN
SLN201706110,site,STL10
SLN201706110,date,2017/06/11
SLN201706110,number,0
SLN201706110,starttime,1:16PM
SLN201706110,daynight,day
SLN201706110,usedh,false
SLN201706110,umphome,woodt901
SLN201706110,ump1b,hicke901
SLN201706110,ump2b,kulpr901
SLN201706110,ump3b,conrc901
SLN201706110,howscored,park
SLN201706110,pitches,pitches
SLN201706110,oscorer,durbj701
SLN201706110,temp,90
SLN201706110,winddir,tolf
SLN201706110,windspeed,15
SLN201706110,fieldcond,unknown
SLN201706110,precip,unknown
SLN201706110,sky,sunny
SLN201706110,timeofgame,189
SLN201706110,attendance,47325
SLN201706110,wp,waina001
SLN201706110,lp,nolaa001
SLN201706110,save,oh--s001
SLN201706110,hometeam_score,6
SLN201706110,awayteam_score,3
SLN201706131,visteam,MIL
SLN201706131,hometeam,SLN
SLN201706131,site,STL10
SLN201706131,date,2017/06/13
SLN201706131,number,1
SLN201706131,starttime,1:15PM
SLN201706131,daynight,day
SLN201706131,usedh,false
SLN201706131,umphome,diazl901
SLN201706131,ump1b,belld901
SLN201706131,ump2b,segac901
SLN201706131,ump3b,blasc901
SLN201706131,howscored,park
SLN201706131,pitches,pitches
SLN201706131,oscorer,muelg701
SLN201706131,temp,94
SLN201706131,winddir,tolf
SLN201706131,windspeed,11
SLN201706131,fieldcond,unknown
SLN201706131,precip,unknown
SLN201706131,sky,cloudy
SLN201706131,timeofgame,183
SLN201706131,attendance,40083
SLN201706131,wp,lynnl001
SLN201706131,lp,suteb001
SLN201706131,save,lyont001
SLN201706131,hometeam_score,6
SLN201706131,awayteam_score,0
SLN201706132,visteam,MIL
SLN201706132,hometeam,SLN
SLN201706132,site,STL10
SLN201706132,date,2017/06/13
SLN201706132,number,2
SLN201706132,starttime,7:16PM
SLN201706132,daynight,night
SLN201706132,usedh,false
SLN201706132,umphome,eddid901
SLN201706132,ump1b,segac901
SLN201706132,ump2b,blasc901
SLN201706132,ump3b,belld901
SLN201706132,howscored,park
SLN201706132,pitches,pitches
SLN201706132,oscorer,smitm701
SLN201706132,temp,90
SLN201706132,winddir,rtol
SLN201706132,windspeed,6
SLN201706132,fieldcond,unknown
SLN201706132,precip,unknown
SLN201706132,sky,sunny
SLN201706132,timeofgame,199
SLN201706132,attendance,40115
SLN201706132,wp,hughj001
SLN201706132,lp,roset001
SLN201706132,save,knebc001
SLN201706132,hometeam_score,5
SLN201706132,awayteam_score,8
SLN201706140,visteam,MIL
SLN201706140,hometeam,SLN
SLN201706140,site,STL10
SLN201706140,date,2017/06/14
SLN201706140,number,0
SLN201706140,starttime,7:15PM
SLN201706140,daynight,night
SLN201706140,usedh,false
SLN201706140,umphome,segac901
SLN201706140,ump1b,blasc901
SLN201706140,ump2b,diazl901
SLN201706140,ump3b,eddid901
SLN201706140,howscored,park
SLN201706140,pitches,pitches
SLN201706140,oscorer,smitm701
SLN201706140,temp,92
SLN201706140,winddir,tolf
SLN201706140,windspeed,7
SLN201706140,fieldcond,unknown
SLN201706140,precip,unknown
SLN201706140,sky,cloudy
SLN201706140,timeofgame,189
SLN201706140,attendance,38061
SLN201706140,wp,garzm001
SLN201706140,lp,leakm001
SLN201706140,save,knebc001
SLN201706140,hometeam_score,6
SLN201706140,awayteam_score,7
SLN201706150,visteam,MIL
SLN201706150,hometeam,SLN
SLN201706150,site,STL10
SLN201706150,date,2017/06/15
SLN201706150,number,0
SLN201706150,starttime,6:15PM
SLN201706150,daynight,night
SLN201706150,usedh,false
SLN201706150,umphome,blasc901
SLN201706150,ump1b,diazl901
SLN201706150,ump2b,eddid901
SLN201706150,ump3b,segac901
SLN201706150,howscored,park
SLN201706150,pitches,pitches
SLN201706150,oscorer,muelg701
SLN201706150,temp,89
SLN201706150,winddir,fromrf
SLN201706150,windspeed,3
SLN201706150,fieldcond,unknown
SLN201706150,precip,unknown
SLN201706150,sky,sunny
SLN201706150,timeofgame,194
SLN201706150,attendance,45228
SLN201706150,wp,torrc001
SLN201706150,lp,oh--s001
SLN201706150,save,drako001
SLN201706150,hometeam_score,4
SLN201706150,awayteam_score,6
SLN201706230,visteam,PIT
SLN201706230,hometeam,SLN
SLN201706230,site,STL10
SLN201706230,date,2017/06/23
SLN201706230,number,0
SLN201706230,starttime,7:16PM
SLN201706230,daynight,night
SLN201706230,usedh,false
SLN201706230,umphome,kulpr901
SLN201706230,ump1b,nelsj901
SLN201706230,ump2b,whitc901
SLN201706230,ump3b,porta901
SLN201706230,howscored,park
SLN201706230,pitches,pitches
SLN201706230,oscorer,muelg701
SLN201706230,temp,81
SLN201706230,winddir,torf
SLN201706230,windspeed,10
SLN201706230,fieldcond,unknown
SLN201706230,precip,unknown
SLN201706230,sky,sunny
SLN201706230,timeofgame,188
SLN201706230,attendance,47112
SLN201706230,wp,rivef001
SLN201706230,lp,oh--s001
SLN201706230,save,
SLN201706230,hometeam_score,3
SLN201706230,awayteam_score,4
SLN201706240,visteam,PIT
SLN201706240,hometeam,SLN
SLN201706240,site,STL10
SLN201706240,date,2017/06/24
SLN201706240,number,0
SLN201706240,starttime,6:16PM
SLN201706240,daynight,night
SLN201706240,usedh,false
SLN201706240,umphome,nelsj901
SLN201706240,ump1b,whitc901
SLN201706240,ump2b,porta901
SLN201706240,ump3b,kulpr901
SLN201706240,howscored,park
SLN201706240,pitches,pitches
SLN201706240,oscorer,muelg701
SLN201706240,temp,76
SLN201706240,winddir,torf
SLN201706240,windspeed,12
SLN201706240,fieldcond,unknown
SLN201706240,precip,unknown
SLN201706240,sky,sunny
SLN201706240,timeofgame,180
SLN201706240,attendance,46735
SLN201706240,wp,coleg001
SLN201706240,lp,lynnl001
SLN201706240,save,
SLN201706240,hometeam_score,1
SLN201706240,awayteam_score,7
SLN201706250,visteam,PIT
SLN201706250,hometeam,SLN
SLN201706250,site,STL10
SLN201706250,date,2017/06/25
SLN201706250,number,0
SLN201706250,starttime,7:08PM
SLN201706250,daynight,night
SLN201706250,usedh,false
SLN201706250,umphome,whitc901
SLN201706250,ump1b,porta901
SLN201706250,ump2b,kulpr901
SLN201706250,ump3b,nelsj901
SLN201706250,howscored,park
SLN201706250,pitches,pitches
SLN201706250,oscorer,smitm701
SLN201706250,temp,81
SLN201706250,winddir,torf
SLN201706250,windspeed,17
SLN201706250,fieldcond,unknown
SLN201706250,precip,unknown
SLN201706250,sky,sunny
SLN201706250,timeofgame,191
SLN201706250,attendance,43719
SLN201706250,wp,roset001
SLN201706250,lp,nicaj001
SLN201706250,save,
SLN201706250,hometeam_score,8
SLN201706250,awayteam_score,4
SLN201706260,visteam,CIN
SLN201706260,hometeam,SLN
SLN201706260,site,STL10
SLN201706260,date,2017/06/26
SLN201706260,number,0
SLN201706260,starttime,3:15PM
SLN201706260,daynight,day
SLN201706260,usedh,false
SLN201706260,umphome,porta901
SLN201706260,ump1b,kulpr901
SLN201706260,ump2b,nelsj901
SLN201706260,ump3b,whitc901
SLN201706260,howscored,park
SLN201706260,pitches,pitches
SLN201706260,oscorer,smitm701
SLN201706260,temp,76
SLN201706260,winddir,torf
SLN201706260,windspeed,8
SLN201706260,fieldcond,wet
SLN201706260,precip,drizzle
SLN201706260,sky,unknown
SLN201706260,timeofgame,169
SLN201706260,attendance,46535
SLN201706260,wp,wachm001
SLN201706260,lp,finnb001
SLN201706260,save,
SLN201706260,hometeam_score,8
SLN201706260,awayteam_score,2
SLN201706300,visteam,WAS
SLN201706300,hometeam,SLN
SLN201706300,site,STL10
SLN201706300,date,2017/06/30
SLN201706300,number,0
SLN201706300,starttime,7:15PM
SLN201706300,daynight,night
SLN201706300,usedh,false
SLN201706300,umphome,carlm901
SLN201706300,ump1b,gonzm901
SLN201706300,ump2b,segac901
SLN201706300,ump3b,culbf901
SLN201706300,howscored,park
SLN201706300,pitches,pitches
SLN201706300,oscorer,smitm701
SLN201706300,temp,86
SLN201706300,winddir,torf
SLN201706300,windspeed,12
SLN201706300,fieldcond,unknown
SLN201706300,precip,unknown
SLN201706300,sky,sunny
SLN201706300,timeofgame,174
SLN201706300,attendance,41398
SLN201706300,wp,leakm001
SLN201706300,lp,roart001
SLN201706300,save,
SLN201706300,hometeam_score,8
SLN201706300,awayteam_score,1
SLN201707010,visteam,WAS
SLN201707010,hometeam,SLN
SLN201707010,site,STL10
SLN201707010,date,2017/07/01
SLN201707010,number,0
SLN201707010,starttime,6:16PM
SLN201707010,daynight,night
SLN201707010,usedh,false
SLN201707010,umphome,gonzm901
SLN201707010,ump1b,segac901
SLN201707010,ump2b,culbf901
SLN201707010,ump3b,carlm901
SLN201707010,howscored,park
SLN201707010,pitches,pitches
SLN201707010,oscorer,smitm701
SLN201707010,temp,89
SLN201707010,winddir,torf
SLN201707010,windspeed,8
SLN201707010,fieldcond,unknown
SLN201707010,precip,unknown
SLN201707010,sky,cloudy
SLN201707010,timeofgame,173
SLN201707010,attendance,43614
SLN201707010,wp,wachm001
SLN201707010,lp,gonzg003
SLN201707010,save,bowmm001
SLN201707010,hometeam_score,2
SLN201707010,awayteam_score,0
SLN201707020,visteam,WAS
SLN201707020,hometeam,SLN
SLN201707020,site,STL10
SLN201707020,date,2017/07/02
SLN201707020,number,0
SLN201707020,starttime,7:08PM
SLN201707020,daynight,night
SLN201707020,usedh,false
SLN201707020,umphome,segac901
SLN201707020,ump1b,culbf901
SLN201707020,ump2b,carlm901
SLN201707020,ump3b,gonzm901
SLN201707020,howscored,park
SLN201707020,pitches,pitches
SLN201707020,oscorer,durbj701
SLN201707020,temp,90
SLN201707020,winddir,tolf
SLN201707020,windspeed,6
SLN201707020,fieldcond,unknown
SLN201707020,precip,unknown
SLN201707020,sky,cloudy
SLN201707020,timeofgame,177
SLN201707020,attendance,43640
SLN201707020,wp,schem001
SLN201707020,lp,martc006
SLN201707020,save,
SLN201707020,hometeam_score,2
SLN201707020,awayteam_score,7
SLN201707030,visteam,MIA
SLN201707030,hometeam,SLN
SLN201707030,site,STL10
SLN201707030,date,2017/07/03
SLN201707030,number,0
SLN201707030,starttime,6:16PM
SLN201707030,daynight,night
SLN201707030,usedh,false
SLN201707030,umphome,wolcq901
SLN201707030,ump1b,emmep901
SLN201707030,ump2b,onorb901
SLN201707030,ump3b,barrs901
SLN201707030,howscored,park
SLN201707030,pitches,pitches
SLN201707030,oscorer,smitm701
SLN201707030,temp,89
SLN201707030,winddir,rtol
SLN201707030,windspeed,9
SLN201707030,fieldcond,unknown
SLN201707030,precip,unknown
SLN201707030,sky,cloudy
SLN201707030,timeofgame,197
SLN201707030,attendance,42694
SLN201707030,wp,waina001
SLN201707030,lp,lockj001
SLN201707030,save,
SLN201707030,hometeam_score,14
SLN201707030,awayteam_score,6
SLN201707040,visteam,MIA
SLN201707040,hometeam,SLN
SLN201707040,site,STL10
SLN201707040,date,2017/07/04
SLN201707040,number,0
SLN201707040,starttime,1:15PM
SLN201707040,daynight,day
SLN201707040,usedh,false
SLN201707040,umphome,emmep901
SLN201707040,ump1b,onorb901
SLN201707040,ump2b,barrs901
SLN201707040,ump3b,wolcq901
SLN201707040,howscored,park
SLN201707040,pitches,pitches
SLN201707040,oscorer,muelg701
SLN201707040,temp,88
SLN201707040,winddir,rtol
SLN201707040,windspeed,7
SLN201707040,fieldcond,unknown
SLN201707040,precip,unknown
SLN201707040,sky,cloudy
SLN201707040,timeofgame,184
SLN201707040,attendance,38497
SLN201707040,wp,urenj001
SLN201707040,lp,lynnl001
SLN201707040,save,ramoa001
SLN201707040,hometeam_score,2
SLN201707040,awayteam_score,5
SLN201707050,visteam,MIA
SLN201707050,hometeam,SLN
SLN201707050,site,STL10
SLN201707050,date,2017/07/05
SLN201707050,number,0
SLN201707050,starttime,7:15PM
SLN201707050,daynight,night
SLN201707050,usedh,false
SLN201707050,umphome,onorb901
SLN201707050,ump1b,barrs901
SLN201707050,ump2b,wolcq901
SLN201707050,ump3b,emmep901
SLN201707050,howscored,park
SLN201707050,pitches,pitches
SLN201707050,oscorer,smitm701
SLN201707050,temp,79
SLN201707050,winddir,rtol
SLN201707050,windspeed,7
SLN201707050,fieldcond,unknown
SLN201707050,precip,unknown
SLN201707050,sky,unknown
SLN201707050,timeofgame,199
SLN201707050,attendance,40204
SLN201707050,wp,mcgod001
SLN201707050,lp,leakm001
SLN201707050,save,ramoa001
SLN201707050,hometeam_score,6
SLN201707050,awayteam_score,9
SLN201707060,visteam,MIA
SLN201707060,hometeam,SLN
SLN201707060,site,STL10
SLN201707060,date,2017/07/06
SLN201707060,number,0
SLN201707060,starttime,12:45PM
SLN201707060,daynight,day
SLN201707060,usedh,false
SLN201707060,umphome,barrs901
SLN201707060,ump1b,wolcq901
SLN201707060,ump2b,emmep901
SLN201707060,ump3b,onorb901
SLN201707060,howscored,park
SLN201707060,pitches,pitches
SLN201707060,oscorer,muelg701
SLN201707060,temp,85
SLN201707060,winddir,ltor
SLN201707060,windspeed,6
SLN201707060,fieldcond,unknown
SLN201707060,precip,unknown
SLN201707060,sky,cloudy
SLN201707060,timeofgame,191
SLN201707060,attendance,37780
SLN201707060,wp,wachm001
SLN201707060,lp,koeht001
SLN201707060,save,oh--s001
SLN201707060,hometeam_score,4
SLN201707060,awayteam_score,3
SLN201707070,visteam,NYN
SLN201707070,hometeam,SLN
SLN201707070,site,STL10
SLN201707070,date,2017/07/07
SLN201707070,number,0
SLN201707070,starttime,7:15PM
SLN201707070,daynight,night
SLN201707070,usedh,false
SLN201707070,umphome,sches901
SLN201707070,ump1b,diazl901
SLN201707070,ump2b,nelsj901
SLN201707070,ump3b,eddid901
SLN201707070,howscored,park
SLN201707070,pitches,pitches
SLN201707070,oscorer,smitm701
SLN201707070,temp,92
SLN201707070,winddir,ltor
SLN201707070,windspeed,12
SLN201707070,fieldcond,unknown
SLN201707070,precip,unknown
SLN201707070,sky,cloudy
SLN201707070,timeofgame,167
SLN201707070,attendance,43849
SLN201707070,wp,degrj001
SLN201707070,lp,martc006
SLN201707070,save,reeda001
SLN201707070,hometeam_score,5
SLN201707070,awayteam_score,6
SLN201707080,visteam,NYN
SLN201707080,hometeam,SLN
SLN201707080,site,STL10
SLN201707080,date,2017/07/08
SLN201707080,number,0
SLN201707080,starttime,3:11PM
SLN201707080,daynight,day
SLN201707080,usedh,false
SLN201707080,umphome,diazl901
SLN201707080,ump1b,nelsj901
SLN201707080,ump2b,eddid901
SLN201707080,ump3b,sches901
SLN201707080,howscored,park
SLN201707080,pitches,pitches
SLN201707080,oscorer,muelg701
SLN201707080,temp,92
SLN201707080,winddir,ltor
SLN201707080,windspeed,13
SLN201707080,fieldcond,unknown
SLN201707080,precip,unknown
SLN201707080,sky,sunny
SLN201707080,timeofgame,187
SLN201707080,attendance,44013
SLN201707080,wp,waina001
SLN201707080,lp,wheez001
SLN201707080,save,oh--s001
SLN201707080,hometeam_score,4
SLN201707080,awayteam_score,1
SLN201707090,visteam,NYN
SLN201707090,hometeam,SLN
SLN201707090,site,STL10
SLN201707090,date,2017/07/09
SLN201707090,number,0
SLN201707090,starttime,1:15PM
SLN201707090,daynight,day
SLN201707090,usedh,false
SLN201707090,umphome,nelsj901
SLN201707090,ump1b,eddid901
SLN201707090,ump2b,sches901
SLN201707090,ump3b,diazl901
SLN201707090,howscored,park
SLN201707090,pitches,pitches
SLN201707090,oscorer,durbj701
SLN201707090,temp,94
SLN201707090,winddir,tolf
SLN201707090,windspeed,8
SLN201707090,fieldcond,unknown
SLN201707090,precip,unknown
SLN201707090,sky,sunny
SLN201707090,timeofgame,148
SLN201707090,attendance,42925
SLN201707090,wp,lynnl001
SLN201707090,lp,matzs001
SLN201707090,save,
SLN201707090,hometeam_score,6
SLN201707090,awayteam_score,0
SLN201707240,visteam,COL
SLN201707240,hometeam,SLN
SLN201707240,site,STL10
SLN201707240,date,2017/07/24
SLN201707240,number,0
SLN201707240,starttime,7:09PM
SLN201707240,daynight,night
SLN201707240,usedh,false
SLN201707240,umphome,gonzm901
SLN201707240,ump1b,culbf901
SLN201707240,ump2b,carlm901
SLN201707240,ump3b,buckc901
SLN201707240,howscored,park
SLN201707240,pitches,pitches
SLN201707240,oscorer,smitm701
SLN201707240,temp,89
SLN201707240,winddir,fromlf
SLN201707240,windspeed,7
SLN201707240,fieldcond,unknown
SLN201707240,precip,unknown
SLN201707240,sky,sunny
SLN201707240,timeofgame,170
SLN201707240,attendance,40486
SLN201707240,wp,leakm001
SLN201707240,lp,senza001
SLN201707240,save,
SLN201707240,hometeam_score,8
SLN201707240,awayteam_score,2
SLN201707250,visteam,COL
SLN201707250,hometeam,SLN
SLN201707250,site,STL10
SLN201707250,date,2017/07/25
SLN201707250,number,0
SLN201707250,starttime,7:15PM
SLN201707250,daynight,night
SLN201707250,usedh,false
SLN201707250,umphome,culbf901
SLN201707250,ump1b,carlm901
SLN201707250,ump2b,buckc901
SLN201707250,ump3b,gonzm901
SLN201707250,howscored,park
SLN201707250,pitches,pitches
SLN201707250,oscorer,smitm701
SLN201707250,temp,91
SLN201707250,winddir,fromrf
SLN201707250,windspeed,8
SLN201707250,fieldcond,unknown
SLN201707250,precip,unknown
SLN201707250,sky,sunny
SLN201707250,timeofgame,191
SLN201707250,attendance,41514
SLN201707250,wp,roset001
SLN201707250,lp,mcgej001
SLN201707250,save,
SLN201707250,hometeam_score,2
SLN201707250,awayteam_score,2
SLN201707260,visteam,COL
SLN201707260,hometeam,SLN
SLN201707260,site,STL10
SLN201707260,date,2017/07/26
SLN201707260,number,0
SLN201707260,starttime,7:15PM
SLN201707260,daynight,night
SLN201707260,usedh,false
SLN201707260,umphome,carlm901
SLN201707260,ump1b,buckc901
SLN201707260,ump2b,gonzm901
SLN201707260,ump3b,culbf901
SLN201707260,howscored,park
SLN201707260,pitches,pitches
SLN201707260,oscorer,muelg701
SLN201707260,temp,85
SLN201707260,winddir,rtol
SLN201707260,windspeed,8
SLN201707260,fieldcond,unknown
SLN201707260,precip,unknown
SLN201707260,sky,unknown
SLN201707260,timeofgame,203
SLN201707260,attendance,38162
SLN201707260,wp,martc006
SLN201707260,lp,hoffj003
SLN201707260,save,
SLN201707260,hometeam_score,10
SLN201707260,awayteam_score,5
SLN201707270,visteam,ARI
SLN201707270,hometeam,SLN
SLN201707270,site,STL10
SLN201707270,date,2017/07/27
SLN201707270,number,0
SLN201707270,starttime,7:17PM
SLN201707270,daynight,night
SLN201707270,usedh,false
SLN201707270,umphome,holbs901
SLN201707270,ump1b,gibsg901
SLN201707270,ump2b,wolfj901
SLN201707270,ump3b,reybd901
SLN201707270,howscored,park
SLN201707270,pitches,pitches
SLN201707270,oscorer,muelg701
SLN201707270,temp,81
SLN201707270,winddir,torf
SLN201707270,windspeed,7
SLN201707270,fieldcond,unknown
SLN201707270,precip,unknown
SLN201707270,sky,overcast
SLN201707270,timeofgame,167
SLN201707270,attendance,39208
SLN201707270,wp,godlz001
SLN201707270,lp,weavl001
SLN201707270,save,
SLN201707270,hometeam_score,0
SLN201707270,awayteam_score,4
SLN201707280,visteam,ARI
SLN201707280,hometeam,SLN
SLN201707280,site,STL10
SLN201707280,date,2017/07/28
SLN201707280,number,0
SLN201707280,starttime,7:15PM
SLN201707280,daynight,night
SLN201707280,usedh,false
SLN201707280,umphome,gibsg901
SLN201707280,ump1b,wolfj901
SLN201707280,ump2b,reybd901
SLN201707280,ump3b,holbs901
SLN201707280,howscored,park
SLN201707280,pitches,pitches
SLN201707280,oscorer,smitm701
SLN201707280,temp,83
SLN201707280,winddir,fromrf
SLN201707280,windspeed,14
SLN201707280,fieldcond,unknown
SLN201707280,precip,unknown
SLN201707280,sky,cloudy
SLN201707280,timeofgame,190
SLN201707280,attendance,41230
SLN201707280,wp,wachm001
SLN201707280,lp,mcfat001
SLN201707280,save,roset001
SLN201707280,hometeam_score,1
SLN201707280,awayteam_score,0
SLN201707290,visteam,ARI
SLN201707290,hometeam,SLN
SLN201707290,site,STL10
SLN201707290,date,2017/07/29
SLN201707290,number,0
SLN201707290,starttime,6:15PM
SLN201707290,daynight,night
SLN201707290,usedh,false
SLN201707290,umphome,wolfj901
SLN201707290,ump1b,reybd901
SLN201707290,ump2b,holbs901
SLN201707290,ump3b,gibsg901
SLN201707290,howscored,park
SLN201707290,pitches,pitches
SLN201707290,oscorer,muelg701
SLN201707290,temp,80
SLN201707290,winddir,ltor
SLN201707290,windspeed,13
SLN201707290,fieldcond,unknown
SLN201707290,precip,unknown
SLN201707290,sky,sunny
SLN201707290,timeofgame,192
SLN201707290,attendance,48052
SLN201707290,wp,greiz001
SLN201707290,lp,leakm001
SLN201707290,save,
SLN201707290,hometeam_score,1
SLN201707290,awayteam_score,7
SLN201707300,visteam,ARI
SLN201707300,hometeam,SLN
SLN201707300,site,STL10
SLN201707300,date,2017/07/30
SLN201707300,number,0
SLN201707300,starttime,1:15PM
SLN201707300,daynight,day
SLN201707300,usedh,false
SLN201707300,umphome,reybd901
SLN201707300,ump1b,holbs901
SLN201707300,ump2b,gibsg901
SLN201707300,ump3b,wolfj901
SLN201707300,howscored,park
SLN201707300,pitches,pitches
SLN201707300,oscorer,smitm701
SLN201707300,temp,83
SLN201707300,winddir,fromrf
SLN201707300,windspeed,8
SLN201707300,fieldcond,unknown
SLN201707300,precip,unknown
SLN201707300,sky,sunny
SLN201707300,timeofgame,186
SLN201707300,attendance,40827
SLN201707300,wp,lynnl001
SLN201707300,lp,walkt004
SLN201707300,save,roset001
SLN201707300,hometeam_score,3
SLN201707300,awayteam_score,2
SLN201708090,visteam,KCA
SLN201708090,hometeam,SLN
SLN201708090,site,STL10
SLN201708090,date,2017/08/09
SLN201708090,number,0
SLN201708090,starttime,7:15PM
SLN201708090,daynight,night
SLN201708090,usedh,false
SLN201708090,umphome,wintm901
SLN201708090,ump1b,fostm901
SLN201708090,ump2b,muchm901
SLN201708090,ump3b,blakr901
SLN201708090,howscored,park
SLN201708090,pitches,pitches
SLN201708090,oscorer,smitm701
SLN201708090,temp,82
SLN201708090,winddir,rtol
SLN201708090,windspeed,5
SLN201708090,fieldcond,unknown
SLN201708090,precip,unknown
SLN201708090,sky,sunny
SLN201708090,timeofgame,195
SLN201708090,attendance,44139
SLN201708090,wp,bowmm001
SLN201708090,lp,maurb001
SLN201708090,save,roset001
SLN201708090,hometeam_score,8
SLN201708090,awayteam_score,5
SLN201708100,visteam,KCA
SLN201708100,hometeam,SLN
SLN201708100,site,STL10
SLN201708100,date,2017/08/10
SLN201708100,number,0
SLN201708100,starttime,6:15PM
SLN201708100,daynight,night
SLN201708100,usedh,false
SLN201708100,umphome,fostm901
SLN201708100,ump1b,muchm901
SLN201708100,ump2b,blakr901
SLN201708100,ump3b,wintm901
SLN201708100,howscored,park
SLN201708100,pitches,pitches
SLN201708100,oscorer,muelg701
SLN201708100,temp,86
SLN201708100,winddir,rtol
SLN201708100,windspeed,8
SLN201708100,fieldcond,unknown
SLN201708100,precip,unknown
SLN201708100,sky,sunny
SLN201708100,timeofgame,217
SLN201708100,attendance,41706
SLN201708100,wp,lyont001
SLN201708100,lp,minom001
SLN201708100,save,roset001
SLN201708100,hometeam_score,8
SLN201708100,awayteam_score,6
SLN201708110,visteam,ATL
SLN201708110,hometeam,SLN
SLN201708110,site,STL10
SLN201708110,date,2017/08/11
SLN201708110,number,0
SLN201708110,starttime,7:16PM
SLN201708110,daynight,night
SLN201708110,usedh,false
SLN201708110,umphome,tumpj901
SLN201708110,ump1b,barbs901
SLN201708110,ump2b,barrt901
SLN201708110,ump3b,herna901
SLN201708110,howscored,park
SLN201708110,pitches,pitches
SLN201708110,oscorer,smitm701
SLN201708110,temp,83
SLN201708110,winddir,fromlf
SLN201708110,windspeed,9
SLN201708110,fieldcond,unknown
SLN201708110,precip,unknown
SLN201708110,sky,cloudy
SLN201708110,timeofgame,188
SLN201708110,attendance,41928
SLN201708110,wp,waina001
SLN201708110,lp,foltm001
SLN201708110,save,bowmm001
SLN201708110,hometeam_score,8
SLN201708110,awayteam_score,5
SLN201708120,visteam,ATL
SLN201708120,hometeam,SLN
SLN201708120,site,STL10
SLN201708120,date,2017/08/12
SLN201708120,number,0
SLN201708120,starttime,6:18PM
SLN201708120,daynight,night
SLN201708120,usedh,false
SLN201708120,umphome,barbs901
SLN201708120,ump1b,barrt901
SLN201708120,ump2b,herna901
SLN201708120,ump3b,tumpj901
SLN201708120,howscored,park
SLN201708120,pitches,pitches
SLN201708120,oscorer,muelg701
SLN201708120,temp,78
SLN201708120,winddir,rtol
SLN201708120,windspeed,9
SLN201708120,fieldcond,unknown
SLN201708120,precip,unknown
SLN201708120,sky,cloudy
SLN201708120,timeofgame,172
SLN201708120,attendance,46360
SLN201708120,wp,martc006
SLN201708120,lp,simsl001
SLN201708120,save,roset001
SLN201708120,hometeam_score,6
SLN201708120,awayteam_score,3
SLN201708130,visteam,ATL
SLN201708130,hometeam,SLN
SLN201708130,site,STL10
SLN201708130,date,2017/08/13
SLN201708130,number,0
SLN201708130,starttime,1:15PM
SLN201708130,daynight,day
SLN201708130,usedh,false
SLN201708130,umphome,barrt901
SLN201708130,ump1b,herna901
SLN201708130,ump2b,tumpj901
